,0,1,6,2999,3025,3026,3027,3028,3029,3031,3032,3101,3123,3622,3664,3766,3767,3768,3769,3770,3771,3773,3774,3775,3778,3779,3780,3781,3782,3783,3784,3786,3787,3788,3789,3790,3791,3792,3793,3795,3798,3800,3802,3803,3810,3811,3812,3813,3815,3825,3831,3832,3835,3837,3839,3840,3842,3849,3850,3851,3852,3867,3870,3871,3882,6352,6366,6384,6385
3775,4137.06,9598.09,2129.55,2969.12,2836.68,2436.76,2322.03,2369.59,2289.18,1920.39,1741.57,2338.94,2495.62,3819.17,10757.16,2240.42,2105.77,1821.5,1672.98,987.14,1488.36,845.83,577.17,0.0,1179.37,1459.93,2136.05,2082.41,1757.77,1533.7,1716.5,1974.74,1674.16,1488.85,1196.41,554.83,579.15,312.73,1166.16,1698.58,698.77,2560.74,2123.81,1300.61,3244.44,3104.03,2789.86,2739.05,2368.63,2203.75,2256.71,1747.75,827.09,2348.69,777.25,356.1,2248.71,2513.4,2456.27,2551.65,2760.47,1812.51,1296.78,1411.98,2805.3,1119.02,945.42,2067.04,1902.09
3778,5439.53,10397.05,1515.68,4271.59,2222.81,1822.89,1708.16,1755.72,1675.31,1306.52,1127.7,1725.07,1881.75,3205.3,6601.69,1626.55,1491.9,1207.63,1059.1,898.7,874.49,317.68,705.86,1163.51,0.0,846.06,1314.64,1468.54,936.36,712.29,895.09,1360.87,1060.29,874.98,375.0,1031.99,1615.95,1751.49,1965.12,1963.98,1028.62,2382.33,1945.39,2099.58,3223.28,3150.53,2611.45,2735.52,3167.59,2025.34,1642.84,1464.53,1055.23,1527.28,784.96,976.91,1634.84,2751.77,2694.64,2790.01,2582.06,1198.64,1094.96,1210.17,2672.73,505.15,1075.46,1245.63,1080.68
3779,6095.52,11229.25,1954.86,4848.78,2269.49,1869.56,1754.84,2565.67,1721.98,1745.71,1566.89,1771.74,1928.43,3251.97,6571.14,2065.74,1931.09,1646.82,1498.29,1337.89,1313.68,1071.77,1459.96,1917.6,1283.29,0.0,806.3,806.55,428.03,764.71,947.51,1407.54,1106.97,921.65,1198.21,1864.18,2448.15,2583.68,2797.32,2535.61,1860.81,2953.96,2517.02,2931.77,3794.91,3722.17,3183.08,3307.16,3999.79,2596.97,1689.52,2036.16,1887.42,1018.95,1617.15,1731.0,2074.02,3323.4,3266.27,3361.65,3153.69,1245.32,1927.16,2042.36,3244.36,944.34,1514.65,1298.05,647.52
3780,6042.03,11175.75,1901.37,4795.29,2215.99,1816.07,1701.34,2512.17,1668.49,1692.21,1513.39,1718.25,1874.93,3198.48,6517.64,2012.24,1877.59,1593.32,1444.8,1284.39,1260.18,1018.28,1406.46,1864.1,1229.79,839.24,0.0,753.06,374.53,711.22,894.02,1354.05,1053.47,868.16,1144.72,1810.69,2394.65,2530.19,2743.82,2482.12,1807.32,2900.46,2463.53,2878.28,3741.42,3668.67,3129.58,3253.66,3946.29,2543.48,1638.33,1984.98,1836.23,212.65,1565.96,1679.81,2022.84,3272.21,3215.08,3310.46,3102.5,1194.13,1875.97,1991.17,3193.17,893.15,1463.46,1246.87,596.33
3781,5968.41,11125.49,2107.83,4721.68,2142.38,1742.46,1627.73,2438.56,1594.87,1810.24,1920.82,1644.63,1801.32,3124.86,6467.39,2508.82,2285.03,2000.76,1852.23,1691.83,1667.61,1425.71,1813.89,2315.26,1468.24,950.1,642.24,0.0,641.21,660.96,843.76,1280.43,979.86,794.54,1094.46,1760.43,2344.4,2479.93,2693.57,2431.86,1757.06,2850.21,2413.27,2828.02,3691.16,3618.41,3079.33,3203.4,3896.03,2493.22,1562.41,1932.41,1783.67,854.88,1513.4,2084.94,2427.96,3219.65,3162.52,3257.89,3049.94,1118.21,1823.4,1938.61,3140.6,1298.27,1868.58,1194.3,444.67
3782,5914.18,10847.73,1773.52,4667.44,2088.14,1688.22,1573.49,2384.32,1540.63,1564.36,1385.54,1590.39,1747.08,3070.63,6189.62,1884.39,1749.74,1465.47,1316.95,1156.54,1132.33,890.43,1278.61,1736.25,1101.94,711.39,378.27,378.74,0.0,383.19,565.99,1226.19,925.62,740.31,816.69,1482.66,2066.63,2202.16,2415.8,2154.09,1479.3,2572.44,2135.51,2550.25,3413.39,3340.65,2801.56,2925.64,3618.27,2215.45,1508.17,1654.64,1505.9,590.92,1235.63,1549.65,1892.68,2941.88,2884.75,2980.13,2772.17,1063.97,1545.64,1660.84,2862.84,762.99,1333.3,916.54,266.0
3783,5507.01,10464.53,2110.2,4339.07,2424.82,2024.9,1910.17,2721.0,1877.32,1901.04,1722.22,1927.08,2083.76,2913.6,5806.43,2221.07,2086.43,1802.16,1653.63,1493.22,1469.01,1124.78,1512.96,1654.3,807.28,1048.07,761.47,568.4,383.19,0.0,182.8,658.84,1262.3,1076.99,433.5,1099.47,1683.44,1818.97,2032.61,1770.9,1096.1,2189.25,1752.31,2167.06,3030.2,2957.45,2418.37,2542.44,3235.07,1832.26,1140.95,1271.45,1122.71,974.11,852.44,1784.0,2229.36,2558.69,2501.56,2596.93,2388.98,863.48,1162.44,1277.65,2479.65,1099.67,1669.98,533.34,527.51
3784,5617.02,10574.54,2432.78,4449.08,2204.96,1805.04,1690.31,2501.14,1657.45,2223.62,2044.8,1707.21,1863.9,2521.47,5618.83,2543.65,2409.0,2124.73,1976.2,1815.8,1791.59,1234.78,1622.96,1764.3,917.28,1230.87,944.26,386.47,565.99,182.8,0.0,476.9,777.41,1259.79,543.5,1209.47,1793.44,1928.97,2142.61,1880.9,1206.1,2299.25,1862.31,2277.06,3140.2,3067.46,2528.37,2652.45,3345.08,1942.26,959.01,1381.45,1232.71,1156.91,962.44,1894.01,2551.93,2668.69,2611.56,2706.94,2498.98,681.55,1272.45,1387.65,2589.65,1422.25,1992.56,643.34,710.31
3786,5554.26,11600.28,1693.68,4307.52,1728.22,1328.3,1213.57,2024.4,1180.71,1396.08,1574.91,1230.47,1387.16,1844.6,6736.77,2094.67,2006.17,1721.9,1573.37,1412.97,1388.76,1146.85,1535.04,1992.68,1358.36,671.24,688.97,474.71,1226.19,1311.46,1198.32,0.0,300.67,485.89,1580.27,2246.24,2830.2,2965.74,3179.37,2810.42,2242.87,3228.77,2791.84,3043.52,4069.72,3996.98,3457.89,3581.97,4381.84,2871.78,282.14,2310.97,2269.48,901.62,1999.2,1806.08,2149.1,3598.21,3541.08,3636.46,3428.5,204.81,2309.21,2424.41,3519.17,1019.42,1589.73,1680.11,1445.68
3787,5253.68,11299.7,1393.1,4006.94,1427.65,1027.72,913.0,1723.83,880.14,1095.51,1274.33,929.9,1086.59,2145.1,7037.27,1794.09,1705.59,1421.33,1272.8,1112.39,1088.18,846.28,1234.46,1692.1,1057.79,370.67,622.61,408.34,925.62,1262.3,1445.1,300.67,0.0,185.31,1432.6,2089.59,2673.56,2809.09,3022.73,3021.59,2086.22,3439.93,3003.0,3157.18,4280.89,4208.14,3669.05,3793.13,4225.2,3082.94,582.65,2522.14,2112.83,835.26,1842.56,1505.5,1848.53,3809.37,3752.24,3847.62,3639.66,138.45,2152.57,2267.77,3730.33,718.84,1289.15,1980.61,1145.11
3788,5173.87,11219.89,1313.29,3927.13,1347.84,947.91,833.19,1644.02,800.33,1015.7,1194.52,850.09,1006.78,2330.32,7222.5,1714.28,1520.28,1236.01,1087.48,927.08,902.87,660.96,1049.15,1506.79,872.48,185.35,807.83,593.56,740.31,1076.99,1259.79,485.89,185.31,0.0,1247.29,1904.28,2488.24,2623.78,2837.41,2836.27,1900.91,3254.62,2817.68,2971.87,4095.57,4022.82,3483.74,3607.81,4039.88,2897.63,767.87,2336.82,1927.52,1020.48,1657.25,1320.19,1663.21,3624.06,3566.93,3662.3,3454.35,323.67,1967.25,2082.46,3545.02,533.53,1103.84,1610.33,959.79
3789,5074.73,10032.25,1890.49,3906.79,2597.62,2197.7,2082.97,2130.53,2050.12,1681.33,1502.51,2099.88,2256.56,3344.06,6236.88,2001.36,1866.71,1582.44,1433.91,1273.51,1249.3,692.49,1080.68,1222.02,375.0,1220.87,940.86,906.91,562.58,338.51,521.31,1735.68,1435.1,1249.79,0.0,667.18,1251.15,1386.69,1600.32,1599.18,663.82,2017.52,1580.59,1734.78,2858.48,2785.73,2246.65,2370.72,2802.79,1660.54,1479.46,1099.73,690.42,1153.5,420.15,1351.72,2009.65,2386.97,2329.84,2425.21,2217.26,1573.45,730.16,845.36,2307.92,879.96,1450.27,871.85,706.9
3790,4554.85,9512.36,2521.87,3386.9,3229.0,2829.08,2714.35,2761.91,2681.49,2312.71,2133.89,2731.26,2887.94,3915.27,6808.09,2632.74,2498.09,2213.82,2065.29,1904.89,1880.68,1323.87,705.34,554.83,1006.37,1852.25,1581.21,1547.27,1202.94,978.87,1161.67,2367.05,2066.48,1881.17,641.57,0.0,731.27,571.3,1080.44,1612.86,143.93,2475.02,2038.09,1214.89,3158.72,3018.3,2704.14,2653.33,2282.9,2118.03,2119.81,1662.03,522.7,1793.86,222.42,704.26,2641.03,2427.68,2370.55,2465.93,2674.75,2204.83,741.94,857.15,2719.58,1511.34,2081.65,1512.21,1347.26
3791,4183.32,9140.84,3129.68,3015.38,3836.82,3436.89,3322.17,3369.72,3289.31,2920.53,2741.7,3339.07,3495.76,4523.09,10299.91,3240.55,3105.91,2821.64,2673.11,2512.71,2488.49,1931.69,1130.52,579.15,1614.19,2460.07,2189.03,2155.08,1810.76,1586.68,1769.48,2974.87,2674.3,2488.98,1249.39,694.16,0.0,266.42,708.91,1241.33,751.75,2103.49,1666.56,843.36,2787.19,2646.78,2332.61,2281.8,1911.38,1746.5,2727.63,1290.5,1160.09,2401.68,830.23,935.25,3248.84,2056.15,1999.02,2094.4,2303.22,2812.65,1349.76,1464.96,2348.05,2119.15,2689.46,2120.02,1955.08
3792,4035.61,9382.5,3265.22,2867.67,3972.35,3572.43,3457.7,3505.26,3424.84,3056.06,2877.24,3474.6,3631.29,4658.62,10541.57,3376.09,3241.44,2957.17,2808.64,1299.87,2624.03,1158.56,889.9,312.73,1749.72,2595.6,2324.56,2290.62,1946.29,1722.22,1905.02,3110.4,2809.83,2624.52,1384.92,571.3,266.42,0.0,950.58,1483.0,887.28,2345.16,1908.22,1085.03,3028.86,2888.44,2574.28,2523.46,2153.04,1988.17,2863.16,1532.17,944.25,2537.21,965.77,668.83,3384.38,2297.82,2240.69,2336.07,2544.89,2948.18,1485.29,1600.5,2589.72,2254.69,1258.16,2255.56,2090.61
3793,4532.49,9490.01,3478.85,3364.55,4185.99,3786.06,3671.34,3718.9,3638.48,3269.7,3090.87,3688.24,3844.93,4076.53,6969.35,3589.72,3455.08,3170.81,3022.28,2861.88,2837.67,2280.86,1479.69,1166.16,1963.36,2809.24,2538.2,2211.81,2159.93,1862.48,1826.2,2846.27,3023.47,2838.15,1598.56,1043.33,708.91,950.58,0.0,532.89,1100.92,1499.86,1062.92,1192.53,2340.81,2268.06,1728.98,1853.05,2260.55,1142.87,2673.78,582.06,1509.26,2750.85,1179.4,1478.61,3598.01,2405.32,2348.19,2443.57,1699.59,3161.82,680.57,795.77,1790.26,2468.32,3038.63,2231.14,2304.25
3795,5094.65,10052.17,2857.41,3926.71,3564.55,3164.62,3049.9,3097.45,3017.04,2648.26,2469.43,3066.8,3223.49,3544.73,6437.55,2968.28,2833.64,2549.37,2400.84,2240.44,2216.22,1659.42,2047.6,1728.32,1341.92,2187.8,1916.76,1680.01,1538.49,1330.68,1294.4,2314.46,2402.03,2216.71,977.12,1545.75,1271.07,1512.74,562.63,0.0,1542.38,1558.23,1121.29,1372.97,2399.18,2326.43,1787.35,1911.42,2051.64,1201.24,2141.98,640.43,1568.99,2129.41,1298.72,2318.64,2976.57,1927.67,1870.54,1965.91,1757.96,2519.11,816.62,931.82,1848.62,1846.88,2417.19,1699.33,1682.81
