,0,1,3071,3072,3581,3585,3587,3588,3589,3590,3591,3592,3594,3595,3596,3597,3598,3599,3600,3601,3602,3603,3605,3606,3607,3608,3609,3610,3611,3612,3613,3614,3616,3617,3618,3619,3620,3655,3656,3657,3658,3659,3666,3667,3668,3676,3705,3706,3707,3712,3713,3714,3718,3719,3723,3725,3726,3739,3741,3742,3745,3747,3749,3750,6365,6451,6520,6529,6530,6567
3600,8932.99,18812.82,3543.31,3722.99,2171.58,1312.86,2029.31,1979.65,2082.02,2141.44,2137.87,1451.32,926.2,781.97,699.22,819.47,1041.4,227.82,0.0,409.87,788.42,938.76,461.45,1504.75,880.35,395.68,325.55,246.08,294.71,759.75,497.47,486.93,1157.08,1598.42,1773.99,2257.92,2118.38,929.08,992.27,995.98,810.02,1006.14,2650.06,2824.46,2937.93,1878.3,1132.84,456.69,1068.91,2532.13,2024.81,770.32,1540.75,1891.08,1482.57,1156.01,1477.3,1760.62,621.55,1297.08,831.0,1139.36,858.03,1077.45,1876.74,621.48,1057.15,784.09,727.63,1083.86
3601,8235.17,18115.0,2845.49,3025.17,2146.12,1287.41,2003.85,1954.19,2056.56,2115.98,2112.42,1425.87,900.74,1120.05,1037.3,1167.86,1379.47,933.89,409.87,0.0,188.67,339.02,261.3,905.0,305.85,185.05,341.66,420.44,632.79,714.67,835.55,825.01,782.87,1572.96,1076.17,2232.47,2092.93,1277.46,1340.65,1344.36,1158.41,731.02,1952.24,2126.64,2240.11,1852.85,1107.39,794.76,1043.45,1834.31,1999.35,1118.71,1515.3,1193.26,784.75,1504.4,1103.09,1735.17,672.81,722.58,1169.07,1113.9,283.53,1425.83,1851.29,969.87,782.04,1122.16,1065.71,1058.4
3602,8548.7,18428.53,3159.02,3338.7,2053.01,1194.3,1910.75,1861.08,1963.46,2022.87,2019.31,1332.76,807.64,1333.09,1250.34,1251.03,1429.15,1146.94,779.5,188.67,0.0,150.34,535.51,716.33,212.74,467.45,554.7,633.48,845.84,1099.86,1048.59,1038.06,689.76,1479.86,983.06,2139.36,1999.82,1360.64,1423.83,1427.54,1241.58,616.98,2265.77,2440.16,2553.63,1759.74,1014.28,1007.81,950.34,2147.83,1906.24,1201.88,1422.19,1100.15,691.65,1587.57,1009.98,1642.06,755.99,629.47,1382.12,1020.8,190.42,1509.01,1758.18,1053.04,667.99,1335.21,1278.75,965.29
3603,8398.61,18278.45,3008.94,3188.62,2714.82,1856.11,2572.56,2522.89,2625.27,2684.68,2681.12,1994.57,1469.44,2028.32,1912.15,1537.44,1715.56,1448.73,1441.31,850.48,661.81,0.0,821.92,566.25,602.57,1129.26,1216.51,1295.29,1507.65,1761.67,1710.4,1699.86,1118.47,2722.86,2452.15,2817.56,2919.37,1647.04,1710.23,1713.95,1527.99,761.75,2115.69,2290.08,2403.55,2421.55,1676.09,1548.11,1612.15,1997.75,2568.05,1488.29,2084.0,2106.38,974.85,1388.47,1438.69,2885.06,1042.39,654.19,1905.42,1682.61,705.7,1795.41,2419.99,1339.45,848.15,2030.43,1973.98,1627.1
3605,8809.77,18689.6,3420.09,3599.77,2564.74,1706.02,2422.47,2372.81,2475.18,2534.6,2531.03,1844.49,1319.36,1377.33,1284.29,886.45,1064.57,797.74,461.45,261.3,511.72,411.41,0.0,977.4,724.46,430.68,1066.43,1145.21,1357.56,1611.58,1082.54,1072.0,1201.48,1991.58,1494.79,2651.09,2511.54,996.06,1059.25,1062.96,877.0,646.59,2526.84,2701.23,2814.7,2271.46,1526.01,897.12,1462.07,2408.9,2417.97,837.3,1933.92,1611.88,1203.37,1222.99,1521.7,2153.78,391.41,1141.2,1254.43,1532.52,702.14,1144.43,2269.9,688.46,697.6,1379.44,1322.99,1477.02
3606,7912.83,17792.66,2523.15,2702.83,2351.88,1493.16,2209.61,1909.57,2262.32,2311.19,2318.18,1609.54,1106.5,1631.96,1549.21,1670.7,1891.38,1445.8,1078.36,512.78,419.67,570.01,955.18,0.0,216.45,766.32,853.57,932.35,1144.7,1398.72,1347.46,1336.92,606.04,1024.53,753.82,1094.43,1326.76,1780.31,1843.5,1847.21,1661.25,1036.65,1629.9,1804.29,1917.76,2058.6,1313.15,1306.67,1249.21,1511.96,2205.11,1621.56,1721.06,870.92,462.41,2007.24,926.26,1186.74,1175.66,400.24,1680.98,1319.66,319.58,1928.68,2057.04,1472.71,1087.67,1634.07,1577.62,1264.16
3607,7938.84,17818.68,2549.16,2728.84,2144.95,1286.23,2002.68,1953.02,2055.39,2114.8,2111.24,1424.69,899.57,1425.03,1342.27,1463.77,1684.45,1238.87,871.43,305.85,212.74,363.08,748.25,716.73,0.0,559.39,646.64,725.42,937.77,1191.79,1140.53,1129.99,632.05,1050.55,779.84,1120.44,2091.75,1573.38,1636.57,1640.28,1454.32,829.72,1655.92,1830.31,1943.78,1851.67,1106.21,1099.74,1042.28,1537.98,1998.18,1414.62,1514.12,896.93,488.42,1800.31,952.27,1212.75,968.72,426.25,1474.05,1112.73,112.65,1721.75,1850.11,1265.78,880.73,1427.14,1370.69,1057.23
3608,8702.87,18582.7,3313.19,3492.87,1941.45,1082.73,1799.18,1749.52,1851.89,1911.31,1907.75,1221.2,696.07,935.0,852.25,1282.83,1194.43,748.84,381.41,185.05,558.29,708.63,430.68,1274.62,650.22,0.0,156.61,235.39,447.74,529.63,650.5,639.96,926.96,1368.29,1543.86,2027.8,1888.26,1392.43,1384.35,1388.06,1202.1,1175.27,2419.94,2594.33,2707.8,1648.17,902.72,609.72,838.78,2302.0,1794.68,1162.4,1310.63,1660.96,1252.45,2205.5,1247.18,1530.5,1013.63,1066.96,984.02,909.23,627.9,1540.8,1646.62,1013.56,1226.28,937.11,880.66,853.73
3609,8786.82,18666.66,3397.15,3576.82,2025.41,1166.69,1883.14,1833.48,1935.85,1995.27,1991.7,1305.16,780.03,778.39,695.64,1126.21,1037.82,592.23,224.79,434.56,642.25,792.59,1215.18,1358.58,734.18,249.52,0.0,78.78,291.13,613.58,493.89,483.35,1010.91,1452.25,1627.82,2111.75,1972.21,1235.82,1227.73,1231.45,1045.49,1259.23,2503.9,2678.29,2791.76,1732.13,986.68,453.1,922.74,2385.96,1878.64,1005.79,1394.59,1744.91,1336.41,2048.89,1331.13,1614.45,857.01,1150.92,827.41,993.19,711.86,1384.19,1730.57,856.95,1310.24,780.5,724.05,937.69
3610,8850.63,18730.46,3460.95,3640.63,2089.21,1230.5,1946.95,1897.28,1999.66,2059.07,2055.51,1368.96,843.84,699.61,616.86,1047.44,959.04,513.45,146.02,498.37,706.05,856.4,1136.4,1422.38,797.99,313.32,243.19,0.0,212.35,677.39,415.11,404.57,1074.72,1516.06,1691.63,2175.56,2036.02,1157.04,1148.96,1152.67,966.71,1323.03,2567.7,2742.09,2855.56,1795.94,1050.48,374.33,986.54,2449.76,1942.44,927.01,1458.39,1808.72,1400.21,1970.11,1394.94,1678.26,778.24,1214.72,748.63,1057.0,775.67,1305.41,1794.38,778.17,1374.05,701.72,645.27,1001.49
3611,9205.55,19085.38,3815.87,3995.55,2214.97,1356.25,2072.7,2023.04,2125.41,2065.44,2181.26,1494.72,1121.84,487.26,404.51,835.08,746.68,301.1,442.78,776.37,984.06,1134.4,924.05,1700.39,1075.99,591.32,521.19,441.72,0.0,522.47,202.76,192.22,1352.72,1641.81,2046.55,2301.32,2161.78,944.69,936.6,940.32,754.36,1399.7,2922.63,3097.02,3210.49,1921.69,1328.48,161.97,1112.3,2804.69,2068.2,714.66,1584.15,2163.64,1678.21,1757.76,1672.94,1804.02,565.88,1492.72,536.28,1182.75,1053.67,1093.06,1920.13,565.82,1450.72,489.37,432.92,1279.5
3612,9041.81,18921.64,3652.13,3831.81,2051.22,1192.51,1908.96,1859.29,1961.67,2012.34,2017.52,1330.97,957.64,815.76,733.01,1163.58,1075.18,629.6,500.09,833.68,1041.37,1191.71,1252.55,1757.7,1133.3,648.63,578.5,499.03,566.42,0.0,300.62,520.72,1410.03,1478.07,1882.8,2137.57,1998.03,1273.19,1265.1,1268.81,1082.86,1728.2,2758.88,2933.27,3046.74,1757.95,1164.28,490.47,948.55,2640.94,1904.45,1043.16,1420.4,1999.9,1787.89,2086.26,1730.25,1640.27,894.38,1550.03,864.78,1019.01,1110.98,1421.56,1756.39,894.32,1779.22,817.87,761.42,1115.29
3613,9018.5,18898.33,3628.82,3808.5,2027.91,1169.2,1885.64,1835.98,1938.36,1989.03,1994.21,1307.66,1136.93,601.25,518.5,949.07,860.68,415.09,457.87,791.46,999.15,1149.49,1038.04,1715.48,1091.08,606.42,536.28,456.81,524.2,335.41,0.0,306.21,1367.81,1454.76,1859.49,2114.26,1974.72,1058.68,1050.59,1054.31,868.35,1513.69,2735.57,2909.96,3023.43,1734.64,1343.58,275.96,925.24,2617.63,1881.14,828.65,1397.09,1976.59,1764.58,1871.75,1688.03,1616.96,679.87,1507.81,650.27,995.7,1068.76,1207.05,1733.08,679.81,1564.71,603.36,546.91,1294.59
3614,9481.56,19361.39,4091.88,4271.56,2159.89,1632.26,2348.71,2299.05,2401.42,1957.57,2013.75,1770.72,1602.32,379.39,296.64,727.21,638.82,392.58,620.41,1256.85,1356.32,1256.01,1015.53,1822.0,1556.47,1071.8,1001.67,922.2,989.59,933.68,613.98,0.0,1833.2,1917.82,2322.56,2577.32,2437.78,836.82,1028.09,1031.8,845.84,1491.19,3198.63,3373.02,3486.49,2197.7,1808.96,164.26,1388.31,3080.69,2344.21,806.14,1860.15,2439.65,2227.64,1649.89,2153.42,2080.02,657.37,1973.2,428.41,1458.76,1534.15,985.19,2196.14,657.3,1542.2,381.5,325.05,1759.97
3616,7925.39,17805.22,2535.71,2715.39,1417.46,1073.48,1101.98,1274.1,1154.69,1675.72,1210.55,974.07,786.89,1701.76,1619.01,1940.79,1961.18,1515.6,1148.16,782.87,689.76,840.1,1225.27,831.24,632.05,836.12,923.37,1002.15,1214.5,1079.11,1338.03,1406.72,0.0,672.43,766.38,1106.99,1439.09,2050.4,2113.59,2117.3,1931.34,1306.74,1642.46,1816.85,1930.32,950.97,993.54,1376.47,929.6,1524.52,1097.48,1891.64,1401.45,883.48,482.72,2277.33,390.6,834.63,1445.74,540.76,1750.78,1000.05,759.37,2198.77,949.41,1742.8,1357.75,1703.87,1647.42,944.55
3617,8112.99,17992.82,2723.31,2902.99,1366.91,1022.92,1265.78,1076.57,1213.21,1478.19,1159.99,923.51,844.18,1766.57,1683.82,2114.39,2025.99,1891.72,1524.28,1465.57,1372.46,1522.8,1907.97,1544.88,1345.69,1212.24,1299.49,1378.27,1590.62,1136.4,1395.32,1782.84,1332.23,0.0,289.39,797.4,1241.56,2224.0,2527.22,2530.93,2344.98,1989.44,776.42,2004.45,2117.92,900.42,1050.83,1752.59,986.89,824.01,1046.92,2305.28,1458.74,1071.07,859.07,3037.07,1464.7,162.2,2128.44,1254.4,1815.59,1057.34,1442.07,2372.37,898.86,2156.44,2040.45,1768.68,1712.23,1001.84
3618,7558.39,17438.22,2168.71,2348.39,1783.83,1439.84,1468.35,1640.46,1521.06,2042.09,1576.91,1340.43,1261.1,2183.49,2100.74,2531.31,2442.92,2308.64,1941.2,1882.49,1789.38,1939.72,2324.89,1014.68,815.49,1629.16,1716.41,1795.19,2007.54,1553.33,1812.24,2199.76,802.03,368.0,0.0,562.08,794.42,2640.92,2944.14,2947.85,2761.9,2406.36,541.11,1449.85,1563.32,1317.34,1467.75,2169.51,1403.81,588.7,1463.84,2722.2,1875.66,516.48,328.87,3453.99,934.5,530.2,2545.37,724.2,2232.51,1474.26,918.62,2789.29,1315.78,2573.36,2457.37,2185.6,2129.15,1418.76
3619,6669.36,16549.2,1565.38,1745.06,1986.03,1602.08,1491.74,1302.53,1439.17,1704.15,1779.11,1502.67,1423.34,2345.73,2262.98,2693.55,2605.16,2470.88,2103.44,2044.73,1951.62,2101.96,2487.13,1479.61,2043.55,1791.4,1878.65,1957.43,2169.78,1715.57,1974.48,2362.0,1266.96,832.93,519.01,0.0,351.74,2803.16,3106.38,3110.1,2924.14,2568.6,881.08,792.31,905.77,1548.13,1629.99,2331.75,1566.05,736.25,1621.39,2884.44,1727.23,981.41,793.8,3616.23,1399.43,995.14,2707.61,1189.13,2394.75,1636.51,2021.23,2951.53,1517.98,2735.6,2619.61,2347.84,2291.39,1581.0
3620,6771.17,16651.01,1667.19,1846.87,1846.49,1462.54,1352.2,1162.99,1299.63,1564.61,1639.57,1363.13,1283.8,2206.19,2123.44,2554.01,2465.62,2331.34,1963.9,1905.19,1812.08,1962.42,2347.59,2197.18,1904.01,1651.86,1739.11,1817.89,2030.24,1576.03,1834.94,2222.46,1791.33,1201.55,751.34,351.74,0.0,2663.62,2966.84,2970.55,2784.6,2429.06,982.89,894.12,1007.58,1408.59,1490.45,2192.21,1426.51,1336.04,1481.85,2744.9,1587.69,1723.38,1511.37,3476.69,2117.01,1363.76,2568.07,1906.7,2255.21,1496.96,1881.69,2811.99,1378.44,2596.06,2480.07,2208.3,2151.85,1441.46
3655,9663.77,19543.61,4274.1,4453.77,2383.34,2024.27,2740.72,2827.14,2521.41,2181.02,2237.2,2162.73,1891.98,771.4,787.96,148.51,458.64,688.1,915.93,1306.34,1365.73,1265.42,1024.94,1831.41,1578.47,1361.46,1291.33,1211.86,1279.25,1292.6,972.9,790.26,2055.49,2309.83,2348.79,2969.33,2829.79,0.0,1203.4,973.52,855.25,1500.6,3380.85,3555.24,3668.71,2589.71,2098.62,787.48,1780.32,3262.91,2736.22,815.55,2252.16,2465.89,2057.38,813.08,2375.71,2472.03,666.78,1995.21,648.5,1850.77,1556.15,148.38,2480.76,666.71,1551.61,957.95,1014.4,2049.63
3656,9816.74,19696.57,4427.06,4606.74,2536.31,2177.24,2893.69,2980.11,2674.38,2333.99,2390.17,2315.7,2044.94,924.37,940.93,301.48,611.61,841.07,1068.89,1459.31,1518.7,1418.39,1177.91,1984.38,1731.44,1514.43,1444.3,1364.83,1432.22,1445.57,1125.86,943.23,2208.46,2462.8,2501.76,3122.3,2982.76,152.97,0.0,230.31,716.56,917.94,3533.81,3708.21,3821.67,2742.68,2251.59,940.45,1933.28,3415.87,2889.18,235.78,2405.13,2618.85,2210.35,390.34,2528.68,2625.0,819.74,2148.17,801.47,2003.74,1709.12,192.05,2633.73,371.22,1704.58,1110.91,1167.37,2202.6
3657,9753.16,19632.99,4363.48,4543.16,2766.62,2407.55,3124.0,3210.42,2904.69,2564.3,2620.48,2546.01,1981.36,1154.68,1171.24,531.79,841.92,777.48,1005.31,1395.73,1455.11,1354.8,1114.32,1920.79,1667.85,1450.84,1380.71,1301.24,1368.63,1381.99,1062.28,1051.74,2144.87,2693.11,2438.18,3352.61,3213.07,383.28,230.31,0.0,520.57,721.96,3470.23,3644.62,3758.09,2972.99,2188.0,876.87,2163.59,3352.29,3119.49,239.49,2635.44,2555.27,2146.76,160.47,2465.09,2855.31,756.16,2084.59,1031.78,2234.05,1645.53,422.36,2864.04,374.93,1047.75,1341.23,1397.68,2139.02
