,0,1,1128,3173,3174,3175,3176,3196,3197,3198,3561,3764,3765,3801,3804,3805,3807,3808,3809,3816,3818,3819,3820,3821,3827,3830,3836,3843,3853,3854,3855,3856,3857,3858,3859,3860,3861,3866,3868,3869,3876,3880,3883,3885,3886,3887,3888,3889,3890,3892,3893,3904,3905,3906,3907,3919,3938,3939,3940,3941,3942,3943,3944,3945,3946,3947,3948,3949,3950,4052,4235,6395,6509,6514,6533
3816,6208.91,9663.85,2850.28,4891.16,3821.78,3762.47,4621.71,3356.31,3585.74,3851.15,3668.31,624.12,493.6,2388.36,2910.79,3870.73,2345.3,2132.68,1857.06,0.0,1671.06,1541.05,1669.84,883.85,840.46,2629.32,786.09,1603.27,776.63,885.67,1160.13,1007.19,829.53,968.48,1201.39,1037.52,712.38,2396.52,2326.18,1557.06,2418.52,3656.43,3444.89,183.41,292.34,594.65,259.89,491.15,620.43,465.47,209.55,1631.57,1361.85,1194.24,1394.44,3253.91,1510.68,1295.7,1241.45,1245.37,1126.24,1248.06,1303.94,1148.15,1029.8,917.97,1010.04,674.26,958.36,1423.36,1401.86,885.98,3660.17,1823.22,1862.52
3818,6175.81,11135.23,1840.03,6290.81,5221.44,5162.12,6021.36,4755.96,4985.4,5250.8,5067.96,1248.25,884.15,1378.11,1788.79,2666.67,1335.05,1122.43,846.81,1397.64,0.0,337.0,465.79,1106.45,1270.38,1619.07,1168.38,399.22,793.3,684.26,463.29,618.53,561.65,411.01,160.65,734.26,934.98,1386.27,1204.19,353.0,1296.52,2452.38,2240.84,1214.24,1047.6,1349.92,1625.83,1857.09,1986.37,1831.41,1575.49,2997.51,2727.79,2560.17,2760.38,4653.56,2876.61,2661.64,2607.38,2611.3,2492.17,2613.99,2669.87,2514.09,2395.74,2283.91,2375.98,2040.19,2324.29,2789.3,2767.79,1315.9,4811.91,812.97,849.54
3819,6019.16,10978.58,1683.38,6134.16,5064.79,5005.47,5864.71,4599.31,4828.75,5094.16,4911.32,1427.47,1063.37,1221.46,1632.14,2510.03,1178.4,965.78,690.16,1576.86,130.01,0.0,309.14,563.69,1291.04,1462.42,709.59,242.57,532.38,423.33,642.5,294.29,740.87,590.23,339.86,410.02,596.75,1229.62,1047.54,196.36,1139.87,2295.73,2084.19,1393.45,1226.82,1529.13,1805.05,2036.3,2165.59,2010.62,1754.71,3520.37,3250.65,3083.04,3377.58,4496.91,3493.81,3278.83,3130.24,3134.17,3015.04,3136.86,3379.7,3223.91,2574.95,2463.12,2555.2,2219.41,2847.15,3312.16,3384.99,1495.11,4655.26,656.33,692.9
3820,5993.08,10950.6,1612.67,6026.53,4957.16,4897.84,5757.08,4491.68,4721.12,4986.53,4803.68,1389.83,1025.72,1150.75,1561.43,2402.4,1107.69,895.07,619.45,1539.22,428.86,298.85,0.0,1248.02,1411.95,1391.71,1309.96,134.94,934.87,825.83,604.86,760.11,703.22,552.58,302.22,875.83,1076.55,1158.91,976.83,314.85,1069.16,2188.1,1976.56,1355.81,1189.18,1491.49,1767.41,1998.66,2127.94,1972.98,1717.06,3412.74,3143.02,2975.4,3269.94,4389.28,3386.17,3171.2,3022.61,3026.54,2907.4,3029.23,3272.07,3116.28,3156.83,3045.0,3137.08,2181.77,2739.52,3204.53,3277.35,1457.47,4771.53,585.62,622.19
3821,5697.24,10656.66,2050.43,5806.94,4737.57,4678.25,5537.49,4272.09,4501.53,4766.93,4584.09,514.39,434.0,1588.51,2110.94,3261.59,1545.45,1332.83,1057.21,947.49,618.93,563.69,1384.74,0.0,745.25,1829.47,145.94,1318.17,206.67,208.19,875.02,269.4,544.42,683.37,916.28,153.67,171.59,1596.68,1526.34,824.36,1618.67,1978.36,2835.76,764.08,923.47,1225.79,1175.68,1406.93,1536.22,1381.25,1125.34,2547.35,2277.63,2110.02,2310.23,4169.69,2426.46,2211.48,2157.23,2161.15,2042.02,2163.84,2219.72,2063.93,1945.58,1833.75,1925.82,1590.04,1874.14,2339.14,2317.64,1022.49,4333.34,1023.38,1062.67
3827,5978.11,10937.52,2331.3,5912.86,4843.49,4784.17,5643.41,4378.01,4607.45,4872.85,4690.01,423.3,539.92,1869.38,2391.81,3542.46,1826.32,1613.7,1338.08,1053.41,1491.88,1361.86,1490.66,745.25,0.0,2110.34,391.06,1424.09,597.44,706.49,980.94,828.0,650.34,789.29,1022.2,898.92,533.19,1877.54,1807.21,1377.87,1899.54,2259.23,3116.62,870.0,1029.39,1331.71,1281.6,1512.85,1642.14,1487.17,1231.26,2653.27,2383.55,2215.94,2416.15,4275.61,2532.38,2317.4,2263.15,2267.07,2147.94,2269.76,2325.64,2169.85,2051.5,1939.67,2031.75,1695.96,1980.06,2445.06,2423.56,341.03,4614.21,1304.25,1343.54
3830,3796.71,8756.13,336.35,7409.28,6339.91,6280.59,7139.83,5874.43,6103.87,6369.28,6186.43,2508.82,2218.43,717.3,2010.24,1996.18,382.1,558.61,776.09,2731.92,1674.28,1544.27,1645.23,1868.43,2149.3,0.0,1912.21,1578.66,1991.1,2227.39,2006.42,1838.56,2104.79,1954.15,1703.78,2022.11,1956.02,726.6,1425.63,1347.91,1517.97,1781.88,1570.34,2548.51,2707.91,3010.22,2960.11,3191.37,3320.65,3165.69,2909.77,4795.49,4525.77,4358.15,4652.69,5772.03,4768.92,4553.95,4405.36,4409.29,4290.15,4411.98,4654.82,4499.03,4539.58,4427.75,4519.83,3374.47,4122.27,4587.28,4660.1,2426.55,6320.07,809.93,961.97
3836,5741.01,10700.43,2094.21,5868.88,4799.5,4740.19,5599.43,4334.02,4563.46,4828.87,4646.03,368.94,495.93,1632.28,2154.72,3305.37,1589.23,1376.61,1100.98,1009.42,764.83,709.59,1446.67,145.94,391.06,1873.24,0.0,1380.1,268.61,377.65,936.96,415.3,606.35,745.31,978.22,299.61,233.52,1640.45,1570.11,868.13,1662.45,2022.14,2879.53,826.02,985.41,1287.72,1237.61,1468.87,1598.15,1443.19,1187.27,2609.29,2339.57,2171.95,2372.16,4231.62,2488.39,2273.42,2219.16,2223.08,2103.95,2225.78,2281.66,2125.87,2007.52,1895.69,1987.76,1651.97,1936.07,2401.08,2379.57,436.58,4377.11,1067.15,1106.45
3843,6037.3,10996.71,1701.51,6152.3,5082.92,5023.61,5882.85,4617.45,4846.88,5112.29,4929.45,1254.89,890.78,1239.59,1650.28,2528.16,1196.53,983.91,708.29,1404.28,328.49,198.48,327.27,1113.08,1277.02,1480.55,1175.02,0.0,799.94,690.89,469.92,625.17,568.29,417.65,167.28,740.9,941.61,1247.76,1065.67,214.49,1158.01,2313.86,2102.32,1220.87,1054.24,1356.55,1632.47,1863.72,1993.01,1838.04,1582.13,3004.14,2734.42,2566.81,2767.02,4515.04,2883.25,2668.27,2614.02,2617.94,2498.81,2620.63,2676.51,2520.72,2402.37,2290.54,2382.61,2046.83,2330.93,2795.93,2774.43,1322.53,4673.4,674.46,711.03
3853,5819.91,10779.33,2173.1,5699.72,4630.35,4571.03,5430.27,4164.87,4394.31,4659.72,4476.88,690.88,326.78,1711.18,2233.61,3302.2,1668.12,1455.5,1179.88,840.27,587.61,532.38,1101.31,206.67,867.92,1952.14,268.61,1034.74,0.0,109.04,591.6,256.21,260.99,399.95,632.86,212.45,64.37,1719.35,1649.01,988.52,1741.34,2101.03,2876.36,656.86,816.26,1118.57,1068.46,1299.72,1429.0,1274.04,1018.12,2440.14,2170.41,2002.8,2203.01,4062.47,2319.24,2104.27,2050.01,2053.93,1934.8,2056.62,2112.5,1956.72,1838.37,1726.54,1818.61,1482.82,1766.92,2231.92,2210.42,1145.16,4456.01,1146.05,1185.34
3854,5928.95,10888.37,2282.15,5792.6,4723.23,4663.91,5523.15,4257.75,4487.19,4752.6,4569.75,783.76,419.66,1820.22,2315.27,3193.15,1777.17,1564.55,1288.92,933.15,478.56,423.33,992.27,208.19,976.96,2061.18,377.65,925.7,109.04,0.0,482.55,147.17,151.95,290.9,523.81,262.9,173.41,1828.39,1730.66,879.48,1823.0,2978.85,2767.31,749.74,909.13,1211.45,1161.34,1392.6,1521.88,1366.92,1111.0,2533.02,2263.29,2095.68,2295.89,4155.35,2412.12,2197.14,2142.89,2146.81,2027.68,2149.5,2205.38,2049.59,1931.24,1819.42,1911.49,1575.7,1859.8,2324.8,2303.3,851.41,4565.05,1255.09,1294.39
3855,6516.28,11475.7,2143.83,6053.69,4984.31,4925.0,5784.24,4518.84,4748.27,5013.68,4830.84,1044.85,680.74,1681.91,2092.6,2970.48,1638.85,1426.23,1150.61,1194.24,489.79,434.56,769.59,467.19,1066.97,1922.87,964.98,703.02,435.87,326.82,0.0,197.79,358.24,207.6,301.14,313.51,731.57,1690.08,1507.99,656.81,1600.33,2756.18,2544.64,1010.83,844.19,1146.51,1422.42,1653.68,1782.96,1628.0,1372.08,2794.1,2524.38,2356.77,2556.97,4416.43,2673.2,2458.23,2403.97,2407.9,2288.77,2410.59,2466.47,2310.68,2192.33,2080.5,2172.57,1836.79,2120.88,2585.89,2564.38,1112.49,5152.38,1116.78,1153.35
3856,5966.6,10926.02,1977.68,5902.45,4833.08,4773.76,5633.0,4367.6,4597.04,4862.44,4679.6,893.61,529.51,1515.75,1926.44,2804.32,1472.69,1260.07,984.45,1043.0,349.52,294.29,603.43,269.4,1014.61,1756.71,415.3,536.86,256.21,147.17,228.59,0.0,261.8,400.75,451.81,115.73,320.58,1523.92,1341.83,490.65,1434.17,2590.02,2378.48,859.59,1018.98,1321.3,1271.19,1502.44,1631.73,1476.76,1220.85,2642.86,2373.14,2205.53,2405.74,4265.2,2521.97,2306.99,2252.74,2256.66,2137.53,2259.35,2315.23,2159.44,2041.09,1929.26,2021.34,1685.55,1969.65,2434.65,2413.15,961.25,4602.7,950.62,987.19
3857,6160.79,11120.2,2191.2,5987.11,4917.74,4858.42,5717.66,4452.26,4681.7,4947.11,4764.27,978.27,614.17,1729.27,2139.96,3017.84,1686.22,1473.6,1197.98,1127.66,563.05,507.82,816.96,440.02,1208.79,1970.23,609.48,750.39,340.87,231.83,442.11,231.65,0.0,485.41,718.32,347.38,405.24,1737.44,1555.35,704.17,1647.69,2803.54,2592.01,944.25,1103.65,1405.96,1355.85,1587.11,1716.39,1561.43,1305.51,2727.53,2457.8,2290.19,2490.4,4349.86,2606.63,2391.66,2337.4,2341.32,2222.19,2344.01,2399.89,2244.11,2125.76,2013.93,2106.0,1770.21,2054.31,2519.31,2497.81,1045.92,4796.88,1164.14,1200.71
3858,6326.33,11285.75,2093.26,5863.74,4794.37,4735.05,5594.29,4328.89,4558.33,4823.73,4640.89,854.9,490.79,1631.34,2042.02,2919.91,1588.28,1375.66,1100.04,1004.29,720.24,590.23,719.02,713.09,877.02,1872.3,775.03,652.45,399.95,290.9,209.31,400.75,168.3,0.0,250.57,516.48,541.62,1639.5,1457.42,606.23,1549.75,2705.61,2494.07,820.88,654.25,956.56,1232.48,1463.73,1593.02,1438.05,1182.14,2604.15,2334.43,2166.82,2367.03,4226.49,2483.26,2268.28,2214.03,2217.95,2098.82,2220.64,2276.52,2120.73,2002.38,1890.55,1982.62,1646.84,1930.94,2395.94,2374.44,922.54,4962.43,1066.2,1102.78
3859,6178.68,11138.09,1842.9,6293.68,5224.3,5164.99,6024.23,4758.83,4988.26,5253.67,5070.83,1087.81,723.71,1380.97,1791.66,2669.54,1337.91,1125.29,849.67,1237.2,469.87,339.86,468.66,946.01,1109.94,1621.93,1007.94,402.08,632.86,523.81,302.84,458.09,401.21,250.57,0.0,573.82,774.53,1389.14,1207.05,355.87,1299.39,2455.24,2243.7,1053.79,887.16,1189.47,1465.39,1696.65,1825.93,1670.96,1415.05,2837.07,2567.34,2399.73,2599.94,4656.42,2716.17,2501.19,2446.94,2450.86,2331.73,2453.55,2509.43,2353.64,2235.29,2123.46,2215.54,1879.75,2163.85,2628.85,2607.35,1155.45,4814.78,815.84,852.41
3860,5850.92,10810.33,2204.11,5960.62,4891.24,4831.92,5691.17,4425.76,4655.2,4920.61,4737.77,668.07,587.67,1742.19,2264.62,2920.05,1699.13,1486.51,1210.89,1101.16,465.25,410.02,719.16,153.67,898.92,1983.15,299.61,652.59,212.45,262.9,344.32,115.73,377.53,516.48,567.54,0.0,325.26,1750.35,1680.01,606.38,1772.35,2705.75,2494.21,917.76,1077.15,1379.46,1329.35,1560.61,1689.89,1534.93,1279.01,2701.03,2431.31,2263.69,2463.9,4323.36,2580.13,2365.16,2310.9,2314.82,2195.69,2317.51,2373.39,2217.61,2099.26,1987.43,2079.5,1743.71,2027.81,2492.81,2471.31,1176.17,4487.01,1177.05,1216.35
