,0,1,3071,3072,3565,3567,3568,3569,3571,3573,3574,3575,3576,3577,3578,3579,3580,3582,3583,3584,3626,3628,3630,3667,3668,3669,3670,3679,3683,3686,3690,3692,3694,3696,3698,3700,3703,3711,3716,3724,3728,3735,3737,3794,3877,6397,6406,6449,6531,6573
3573,9260.58,13079.33,3238.64,3418.32,1757.23,1390.92,1116.89,748.25,588.96,0.0,257.47,436.81,1725.02,2029.69,2136.28,806.06,1228.19,983.53,1112.31,1554.85,2282.41,1883.89,2193.97,2653.34,2766.81,405.12,859.27,577.03,379.93,643.25,808.19,607.54,598.39,531.66,746.34,285.54,573.69,2351.22,2051.88,1140.81,1238.43,481.0,1909.03,3500.83,2146.61,876.96,778.57,1721.34,835.53,632.27
3574,8052.59,13010.11,3169.95,3349.63,1688.55,1322.23,1216.44,847.8,688.51,763.26,0.0,187.77,1541.89,1780.65,1887.24,557.03,675.59,800.39,929.18,1371.72,2213.72,1815.2,2125.28,3256.29,3369.75,365.14,1462.22,676.57,479.48,742.8,907.74,707.09,697.94,631.21,845.89,385.09,673.24,2282.53,1983.19,1743.76,1055.3,580.54,1725.9,3431.6,2077.39,627.92,878.11,1652.65,652.4,862.73
3575,7946.72,12904.23,3064.08,3243.76,1582.67,1216.36,1110.57,741.93,568.68,657.39,382.09,0.0,1575.04,1592.88,1699.47,876.99,919.22,913.03,1275.87,1718.41,2107.85,1709.33,2019.41,3368.92,3482.39,177.36,1574.85,570.7,373.6,636.93,801.86,601.22,592.06,525.34,740.01,215.55,513.02,2176.66,1877.32,1375.88,1401.99,474.67,2072.59,3325.73,1971.51,440.15,772.24,1546.78,765.04,975.36
3576,10109.53,14226.08,4719.85,4899.53,2903.99,2537.67,2744.78,1985.3,1802.16,1778.66,1658.63,1664.22,0.0,648.57,755.15,893.19,935.42,805.8,895.15,1337.7,3429.16,3030.64,3340.73,4001.0,4114.46,1543.3,2006.03,1969.74,1739.54,2271.13,2436.07,2235.41,2282.09,2015.11,2374.22,1581.49,1571.64,3497.98,3198.64,2287.56,1021.27,2108.88,1691.87,4647.58,3293.36,1094.65,2406.43,2868.1,1196.21,1406.54
3577,10354.96,14386.95,4965.28,5144.96,3065.38,2699.07,2593.3,1833.82,1650.69,2195.94,1596.55,1596.95,1439.75,0.0,106.59,741.71,783.94,1051.23,1140.58,1583.13,3590.56,3192.04,3502.12,4246.42,4359.89,1391.82,2251.46,1818.27,1588.06,2119.66,2284.59,2083.93,2130.62,1863.63,2222.74,1430.01,1420.16,3659.37,3360.03,2532.99,1266.7,1957.4,1937.3,4808.44,3454.23,943.17,2254.95,3029.49,1441.64,1651.97
3578,10248.38,14280.36,4858.7,5038.38,2958.8,2592.48,2486.71,1727.24,1544.1,2089.36,1489.96,1490.37,1333.17,545.95,0.0,635.12,677.35,944.65,1034.0,1476.54,3483.97,3085.45,3395.54,4139.84,4253.31,1285.23,2144.87,1711.68,1481.47,2013.07,2178.01,1977.35,2024.03,1757.05,2116.16,1323.42,1313.58,3552.79,3253.45,2426.41,1160.12,1850.82,1830.71,4701.86,3347.64,836.58,2148.37,2922.91,1335.05,1545.38
3579,9648.79,13765.34,4259.12,4438.79,2443.25,2076.93,1455.61,1086.97,913.72,1317.92,727.14,727.54,1047.12,1679.91,1786.5,0.0,136.31,345.06,434.41,876.96,2968.42,2569.9,2879.99,3540.26,3653.73,522.41,1545.29,915.74,718.65,981.97,1146.91,946.26,937.11,870.38,1085.06,560.6,858.06,3037.24,2737.9,1826.83,560.53,819.71,1231.13,4186.84,2832.63,785.19,1117.28,2407.36,735.47,945.8
3580,9512.59,13629.15,4122.92,4302.59,2307.05,1940.73,1932.46,1205.53,1032.28,1181.72,1061.69,1067.28,910.92,1543.71,1650.3,136.31,0.0,208.86,298.21,740.76,2832.22,2433.7,2743.79,3404.06,3517.53,640.96,1409.09,1034.3,837.2,1100.53,1623.75,1383.99,1340.13,988.94,1561.9,679.15,976.62,2901.04,2601.7,1690.63,424.33,938.27,1094.93,4050.64,2696.43,1029.28,1509.47,2271.16,599.27,809.6
3582,9343.16,19222.99,3953.48,4133.16,2207.35,1841.04,1832.76,1750.5,1567.37,1082.02,962.0,967.59,741.49,1374.28,1480.87,380.86,244.66,0.0,128.78,571.33,2732.53,2334.01,2644.09,3234.63,3348.1,1144.95,1309.39,1734.95,1328.89,1598.3,1524.05,1284.29,1240.43,1486.71,1462.2,1183.14,1336.84,2801.34,2502.0,1590.93,254.9,1436.05,925.5,3950.95,2596.73,859.85,1409.77,2171.46,499.58,709.9
3583,9214.38,19094.21,3824.7,4004.38,2453.5,2087.18,2078.91,1996.65,1813.52,1328.17,1208.14,1213.73,987.64,1620.43,1727.01,627.01,490.81,355.31,0.0,442.54,2978.67,2580.15,2890.24,3105.84,3219.31,1391.1,1555.54,1981.09,1575.04,1844.45,1770.2,1530.44,1486.57,1732.86,1708.35,1429.29,1582.99,3047.49,2748.15,1837.07,126.12,1682.19,796.72,4197.09,2842.88,1106.0,1655.92,2417.61,745.72,956.05
3584,8771.91,18651.74,3382.23,3561.91,2969.8,2603.49,2595.21,2580.94,2397.81,1844.47,1724.45,1730.04,1571.93,2204.72,2311.3,1211.3,1075.1,939.6,1028.95,0.0,4452.52,3096.46,3406.54,2663.37,2776.84,1907.4,2071.84,2294.53,2091.34,2360.75,2286.5,2046.74,2002.88,2249.16,2224.65,1945.59,2167.28,3563.79,3264.45,2353.38,784.72,2198.49,354.25,4713.4,3359.18,1690.29,2172.22,2933.91,1330.01,1472.35
3626,7189.65,17069.48,1117.08,1296.76,523.79,855.56,1936.38,1806.93,1803.25,1668.56,1924.31,2354.31,3189.38,3651.29,3757.88,2935.4,2692.55,2447.89,2576.67,3019.22,0.0,489.87,195.26,2425.65,2539.12,1991.49,1610.64,1635.7,1966.3,1701.92,1627.68,1387.92,1500.37,1590.33,1565.82,1871.91,2324.89,664.14,671.69,1456.62,2702.79,1539.67,3373.39,3513.13,2158.91,2498.56,1513.39,480.71,2299.9,2096.63
3628,6626.47,17172.4,1596.07,1775.75,831.56,541.6,1673.29,1543.83,1540.16,1405.46,1661.22,2091.22,2926.29,3388.2,3494.79,2672.31,2429.46,2184.8,2313.58,2756.12,527.25,0.0,503.03,2904.64,3018.11,1728.39,1347.55,1372.6,1703.21,1438.83,1364.58,1124.82,1237.28,1327.24,1302.73,1608.82,2061.79,971.91,979.46,1193.52,2439.7,1276.57,3110.3,3250.04,1895.82,2235.47,1250.3,183.78,2036.8,1833.54
3630,6123.67,16669.61,1356.53,1536.21,328.76,660.54,1741.36,1611.9,1608.23,1473.53,1729.29,2159.29,2994.35,3456.27,3562.85,2740.38,2497.52,2252.86,2381.65,2824.19,400.3,526.74,0.0,2665.1,2778.57,1796.46,1415.62,1440.67,1771.27,1506.9,1432.65,1192.89,1305.34,1395.31,1370.8,1676.89,2129.86,469.11,476.67,1261.59,2507.77,1344.64,3178.37,3318.11,1963.89,2303.54,1318.37,517.58,2104.87,1901.61
3667,5963.14,15842.97,859.16,1038.84,2404.98,2736.75,3340.85,3211.39,3207.72,2863.22,3049.67,3055.26,3653.57,4286.36,4392.95,3292.94,3156.74,3021.25,3110.6,3182.79,1929.45,2371.06,2076.45,0.0,199.55,3232.63,2817.48,3040.16,3241.43,3106.39,3032.14,2792.38,2904.83,2994.8,2970.29,3147.05,3729.35,2545.33,2552.88,3099.02,2866.37,2944.13,2512.62,6760.07,4104.82,3771.93,2917.86,2361.9,3000.85,2797.58
3668,5788.74,15668.58,684.76,864.44,2230.58,2562.35,3643.17,3513.72,3510.05,2740.23,2926.69,2932.28,3530.59,4163.38,4269.96,3169.96,3033.76,2898.26,2987.61,3059.81,1755.05,2196.67,1902.05,295.06,0.0,3109.64,2694.49,3342.49,3118.45,3408.72,3334.47,3094.71,3207.16,3297.12,3272.62,3024.06,4031.68,2370.93,2378.48,3163.41,2743.38,3246.46,2389.63,6585.67,3865.71,3648.95,3220.19,2187.5,2877.86,2674.6
3669,8000.92,12958.44,3118.28,3297.96,1636.88,1270.56,1164.77,796.13,636.84,711.59,204.73,205.14,1559.25,1798.02,1904.6,574.39,692.95,817.76,946.54,1389.09,2162.05,1763.53,2073.61,3273.65,3387.12,0.0,1479.58,624.9,427.81,691.13,856.07,655.42,646.27,579.54,794.22,333.42,621.57,2230.86,1931.52,1430.08,1072.66,528.87,1743.26,3379.93,2025.72,645.29,826.44,1600.98,669.77,880.09
3670,7264.69,12222.21,2381.52,2561.2,900.11,533.8,1051.19,921.73,918.06,783.36,1175.79,1181.38,2016.45,2766.1,2872.69,1655.82,1519.62,1274.96,1403.74,1846.29,1425.29,1026.77,1336.85,2675.24,2788.71,1106.29,0.0,750.5,1081.11,816.73,742.48,502.72,615.18,705.14,680.63,986.72,1439.69,1494.1,1194.76,283.69,1529.86,654.47,2200.46,2643.71,1289.49,1613.37,628.2,864.22,1126.97,923.7
3679,7611.18,12568.7,2728.54,2908.22,1247.14,880.82,775.03,171.25,167.58,377.7,633.46,685.08,1997.77,2015.61,2122.2,1299.72,1341.96,1609.25,1698.6,2141.14,1772.31,1373.79,1683.88,3029.33,3142.8,627.25,1194.37,0.0,602.06,301.39,466.33,265.69,312.37,45.37,404.48,507.67,689.21,1841.13,1541.78,1040.34,1824.72,139.14,2495.32,2990.2,1635.98,862.88,436.71,1211.24,1211.52,1008.26
3683,7573.11,12530.63,2690.47,2870.15,1209.07,842.75,736.97,368.33,364.66,283.79,539.55,591.17,2194.85,2212.69,2319.28,1496.8,1539.03,1265.61,1394.39,1836.93,1734.24,1335.72,1645.81,2935.42,3048.89,533.34,1156.31,197.1,0.0,263.32,428.26,227.62,218.46,151.73,366.41,413.76,886.28,1803.06,1503.72,1002.28,1520.51,101.07,2191.11,2952.13,1597.91,1059.96,398.64,1173.18,1117.61,914.35
3686,7359.14,12316.66,2476.5,2656.18,995.1,628.78,473.64,1130.81,1127.13,992.43,1248.19,1686.0,2521.07,2975.17,3081.76,2259.28,2024.24,1779.58,1908.36,2350.9,1520.27,1121.75,1431.83,3179.85,3293.32,1315.36,942.33,959.58,1290.18,0.0,164.94,711.79,824.25,914.21,103.09,1195.79,1648.76,1589.09,1289.74,788.3,2034.48,863.55,2705.08,2738.16,1383.94,1822.44,164.05,959.2,1631.58,1428.32
3690,7717.65,12675.17,2835.01,3014.69,1353.61,987.29,440.5,1489.32,1485.64,1350.94,1606.7,2044.51,2879.58,3333.68,3440.27,2617.79,2382.74,2138.09,2266.87,2709.41,1878.78,1480.26,1790.34,3538.36,3651.83,1673.87,1300.84,1318.09,1648.69,1384.31,0.0,1070.3,1182.76,1272.72,427.2,1554.3,2007.27,1947.59,1648.25,1146.81,2392.99,1222.06,3063.59,3096.66,1742.45,2180.95,522.56,1317.71,1990.09,1786.83
3692,9539.65,13358.39,3517.7,3697.38,2036.3,1669.98,1395.96,1027.32,868.02,280.77,536.53,715.87,2004.08,2308.75,2415.34,1085.13,1507.25,1262.59,1391.37,1833.92,2561.47,2162.95,2473.04,2932.4,3045.87,684.18,1138.34,856.09,658.99,922.31,1087.25,0.0,112.58,810.72,1025.4,564.6,852.76,2630.29,2330.95,1419.87,1517.49,760.06,2188.09,3779.89,2425.67,1156.02,1057.63,2000.4,1114.6,911.33
3694,9427.06,13245.81,3405.12,3584.8,1923.71,1557.4,1283.37,914.74,755.44,168.19,423.95,603.29,1891.5,2196.17,2302.76,972.55,1394.67,1150.01,1278.79,1721.34,2448.89,2050.37,2360.45,2819.82,2933.29,571.6,1025.75,743.51,546.41,809.73,974.67,774.03,0.0,698.14,912.82,452.02,740.17,2517.7,2218.36,1307.29,1404.91,647.48,2075.51,3667.31,2313.09,1043.44,945.05,1887.82,1002.02,798.75
3696,7565.81,12523.33,2683.17,2862.85,1201.77,835.45,729.67,216.61,212.94,332.33,588.09,639.71,2043.14,2060.98,2167.57,1345.09,1387.32,1654.61,1743.96,2186.51,1726.94,1328.42,1638.51,2983.96,3097.43,581.88,1149.01,45.37,556.69,256.02,420.96,220.32,267.0,0.0,359.11,462.3,734.57,1795.76,1496.42,994.98,1870.08,93.77,2540.68,2944.83,1590.61,908.25,391.34,1165.88,1166.16,962.89
3698,7290.45,12247.96,2407.81,2587.49,926.4,560.09,370.56,1062.11,1058.44,923.74,1179.5,1617.31,2452.38,2906.48,3013.06,2190.59,1955.54,1710.88,1839.67,2282.21,1451.58,1053.06,1363.14,3111.16,3224.63,1246.67,873.64,890.88,1221.48,957.11,189.63,643.1,755.55,845.52,0.0,1127.1,1580.07,1520.39,1221.05,719.61,1965.79,794.85,2636.39,2669.46,1315.25,1753.75,95.36,890.51,1562.89,1359.63
3700,7738.2,12695.72,2855.56,3035.24,1374.16,1007.84,902.06,533.42,366.77,448.88,331.35,331.75,1915.34,1933.19,2039.77,701.01,819.57,944.37,1073.16,1515.7,1899.33,1500.81,1810.9,3100.51,3213.98,126.62,1321.4,362.19,165.09,428.41,593.35,392.71,383.55,316.82,531.5,0.0,315.68,1968.15,1668.81,1167.37,1199.28,266.16,1869.88,3117.22,1763.0,780.45,563.73,1338.27,796.38,1006.71
3703,8007.41,12964.93,3124.77,3304.45,1643.37,1277.05,1171.28,411.8,228.67,773.93,669.55,669.95,1630.83,1648.67,1755.26,932.78,975.02,1242.31,1331.66,1774.2,2168.54,1770.02,2080.11,3425.56,3539.03,464.82,1590.61,396.25,443.75,697.64,862.58,661.92,708.6,441.62,800.73,346.88,0.0,2237.36,1938.02,1436.58,1457.78,535.39,2128.38,3386.43,2032.21,495.94,832.94,1607.48,1632.72,1843.04
3711,5625.16,15453.48,1818.15,1997.83,536.73,868.5,1949.32,1819.87,1816.19,1681.49,1937.25,2367.25,3202.32,3664.23,3770.82,2948.34,2705.49,2460.83,2589.61,3032.16,861.92,1361.47,1057.18,3126.73,3240.2,2004.42,1623.58,1648.64,1979.24,1714.86,1640.61,1400.85,1513.31,1603.27,1578.76,1884.85,2337.82,0.0,541.55,1469.56,2715.73,1552.61,3386.33,3384.8,2171.85,2511.5,1526.33,1198.92,2312.84,2109.57
3716,6059.37,12049.1,1768.32,1948.0,486.9,910.02,2067.15,1937.7,1934.03,1799.33,2055.09,2492.89,3327.96,3782.06,3888.65,3066.17,2831.13,2586.47,2715.25,3157.8,812.09,1402.99,1007.35,3076.89,3190.36,2122.26,1749.23,1766.47,2097.07,1832.69,1758.45,1518.69,1631.14,1721.1,1696.6,2002.68,2455.66,880.91,0.0,1595.2,2841.37,1670.44,3511.97,3026.71,2289.68,2629.33,1644.16,1240.44,2438.48,2235.21
3724,7689.72,12647.24,2806.55,2986.22,1325.14,958.82,1089.98,960.52,956.85,822.15,1165.26,1170.85,2005.92,2638.7,2745.29,1645.28,1509.08,1264.42,1393.21,1835.75,1850.32,1451.79,1761.88,2664.7,2778.17,1145.08,427.18,789.29,1119.89,855.52,781.27,541.51,653.96,743.93,719.42,1025.51,1478.48,1919.13,1619.79,0.0,1519.33,693.26,2189.93,3068.73,1714.52,1652.16,666.99,1289.25,1116.43,913.17
3728,9201.12,19080.95,3811.44,3991.12,2440.24,2073.93,2065.65,1983.39,1800.26,1314.91,1194.88,1200.47,974.38,1607.17,1713.75,613.75,477.55,342.06,431.41,429.29,2965.42,2566.9,2876.98,3092.58,3206.05,1377.84,1542.28,1967.84,1561.78,1831.19,1756.94,1517.18,1473.32,1719.6,1695.09,1416.03,1569.73,3034.23,2734.89,1823.82,0.0,1668.93,783.46,4183.83,2829.62,1092.74,1642.66,2404.35,732.46,942.79
3735,7521.39,12478.91,2638.75,2818.43,1157.35,791.03,635.9,1293.06,1289.39,1154.69,1410.45,1848.25,2683.32,3137.43,3244.01,2421.54,2186.49,1941.83,2070.61,2513.16,1682.52,1284.0,1594.09,3342.11,3455.58,1477.62,1104.59,1121.83,1452.43,162.26,327.19,874.05,986.5,1076.46,265.34,1358.04,1811.02,1751.34,1452.0,950.56,2196.73,0.0,2867.33,2900.41,1546.19,1984.69,326.31,1121.46,1793.84,1590.57
3737,8417.67,18297.51,3028.0,3207.68,2615.57,2249.25,2240.98,2111.52,2107.85,1490.24,1370.21,1375.8,1966.66,2599.45,2706.03,1606.03,1469.83,1334.34,1423.69,1495.88,4098.29,2742.22,3052.31,2309.14,2422.61,1553.17,1717.61,1940.29,1737.11,2006.52,1932.27,1692.51,1648.65,1894.93,1870.42,1591.36,1888.82,3209.56,2910.22,1999.15,1179.46,1844.26,0.0,4359.16,3004.95,2085.02,1817.99,2579.68,1321.39,1118.12
3794,5267.12,10224.64,4284.18,4463.86,2802.78,2436.46,3075.54,2946.09,2942.42,2807.72,3063.48,3501.29,4336.35,4790.46,4897.04,4074.57,3839.52,3594.86,3723.64,4166.19,3327.95,2929.43,3239.52,4995.14,5108.61,3130.65,2757.62,2774.86,3105.46,2841.09,2766.84,2527.08,2639.53,2729.49,2704.99,3011.07,3464.05,3396.77,2908.5,2603.59,3849.76,2678.83,4520.36,0.0,3298.08,3637.72,2652.56,2766.89,3446.87,3243.6
3877,6070.63,11028.15,3424.43,3604.11,1943.03,1576.71,2215.8,2086.34,2082.67,1947.97,2203.73,2641.54,3476.6,3930.71,4037.29,3214.82,2979.77,2735.11,2863.9,3306.44,2468.2,2069.68,2379.77,4135.39,4248.86,2270.9,1897.87,1915.11,2245.71,1981.34,1907.09,1667.33,1779.78,1869.75,1845.24,2151.33,2604.3,2537.02,2048.75,1743.84,2990.02,1819.08,3660.61,1449.64,0.0,2777.98,1792.81,1907.14,2587.12,2383.85
6397,10050.34,13444.03,3603.87,3783.55,2122.47,1756.15,1650.38,890.9,707.77,1253.03,653.63,654.04,1135.14,1152.98,1259.57,437.09,479.32,746.62,835.97,1278.51,2647.64,2249.12,2559.2,3941.81,4055.28,448.9,1946.84,875.35,645.14,1176.74,1341.68,1141.01,1187.7,920.71,1279.82,487.09,477.24,2716.45,2417.11,1915.67,962.09,1014.48,1632.69,3865.52,2511.31,0.0,1312.03,2086.57,1137.02,1347.35
6406,7217.5,12175.02,2334.86,2514.54,853.46,487.14,627.36,989.17,985.49,850.79,1106.55,1544.36,2379.43,2833.53,2940.12,2117.64,1882.6,1637.94,1766.72,2209.26,1378.63,980.11,1290.19,3038.21,3151.68,1173.72,800.69,817.94,1148.54,884.16,318.66,570.15,682.61,772.57,256.81,1054.15,1507.12,1447.45,1148.1,646.66,1892.84,721.91,2563.44,2596.52,1242.3,1680.8,0.0,817.56,1489.94,1286.68
6449,6617.31,17163.24,1586.9,1766.58,822.4,379.05,1510.74,1381.29,1377.62,1242.92,1498.68,1928.68,2763.74,3225.66,3332.24,2509.77,2266.91,2022.25,2151.03,2593.58,518.08,183.78,493.87,2895.48,3008.95,1565.85,1185.01,1210.06,1540.66,1276.29,1202.04,962.28,1074.73,1164.69,1140.19,1446.27,1899.25,962.75,970.3,1030.98,2277.15,1114.03,2947.75,3087.49,1733.28,2072.92,1087.76,0.0,1874.26,1670.99
6531,9491.15,13358.18,4101.48,4281.16,2036.09,1669.77,1661.49,1532.04,1715.36,910.76,790.73,796.32,889.48,1522.27,1628.86,528.85,392.65,147.99,276.78,719.32,2561.26,2162.74,2472.83,2932.19,3045.66,973.68,1138.13,1360.81,1157.63,1427.04,1352.79,1113.03,1069.16,1315.44,1290.94,1011.87,1484.83,2630.08,2330.74,1419.66,402.9,1264.78,1073.49,3779.68,2425.46,1007.84,1238.51,2000.2,0.0,538.64
6573,9921.1,13459.82,3619.13,3798.81,2137.72,1771.41,1763.13,1633.68,1630.0,1012.4,892.37,897.96,1319.43,1952.22,2058.8,605.87,822.6,577.94,706.72,1149.27,2662.9,2264.38,2574.46,3033.83,3147.3,886.57,1239.76,1462.45,1082.81,1528.67,1454.42,1214.66,1170.8,1417.08,1392.57,924.76,1222.22,2731.71,2432.37,1521.3,832.84,1366.42,1503.44,3881.32,2527.1,1437.79,1340.14,2101.83,429.95,0.0
