,0,1,2966,2967,3147,3148,3149,3151,3152,3154,3155,3156,3158,3159,3160,3161,3162,3163,3177,3178,3179,3180,3181,3182,3183,3184,3185,3186,3187,3188,3189,3190,3214,3215,3224,3228,3229,3230,3231,3232,3233,3234,3235,3237,3238,3239,3240,3241,3242,3254,3340,3346,3543,3549,4228,4237,4238,4392,4402,4435,5384,6388,6426,6441,6501,6527
3178,9117.83,6990.71,9311.74,6832.71,1415.16,1545.74,1669.86,106.94,769.17,1299.31,1222.81,1503.81,2296.9,1784.58,1232.9,1206.85,1769.51,1385.7,884.64,0.0,68.84,284.1,1238.52,1263.5,1649.66,1612.84,1554.72,1506.65,1689.0,1432.61,1379.68,1644.49,1634.8,1131.8,1067.85,750.4,722.72,868.67,926.47,1047.56,930.27,824.12,254.53,836.5,787.9,941.02,670.02,771.62,903.91,685.38,1123.07,1394.87,1152.11,1602.45,1205.6,1207.04,982.39,848.35,621.22,1089.72,1679.64,1426.86,1113.91,1578.02,2837.17,1560.48
3179,9186.67,7059.55,9380.58,6901.54,1484.0,1614.58,1591.5,175.78,690.81,1368.15,1144.45,1572.65,2218.55,1706.22,1154.54,1128.5,1691.15,1307.35,806.28,68.84,0.0,235.46,1307.36,1332.34,1718.5,1681.67,1623.56,1575.49,1757.84,1501.44,1448.52,1713.33,1556.44,1053.44,1136.68,819.24,791.56,937.51,995.3,1284.55,999.1,892.95,323.37,758.14,709.54,862.66,591.66,693.26,825.55,754.21,1191.9,1463.7,1220.95,1671.29,1274.43,1275.88,1051.23,917.18,690.05,1158.56,1748.48,1348.5,1182.75,1499.67,2906.01,1629.32
3180,9348.97,7221.85,9542.87,7063.84,1646.29,1776.88,1806.76,338.08,906.08,1530.44,1359.72,1734.94,2433.81,1921.49,1369.81,1343.76,1906.42,1522.61,1021.55,284.1,235.46,0.0,1469.65,1494.63,1880.79,1843.97,1785.86,1737.78,1920.13,1663.74,1610.81,1875.62,1771.71,1268.7,1298.98,981.54,953.85,1099.8,1157.6,1278.69,1161.4,1055.25,485.66,973.41,924.81,1077.92,806.93,908.53,1040.81,916.51,1354.2,1626.0,1383.24,1833.59,1436.73,1438.17,1213.53,1079.48,852.35,1320.86,1910.77,1563.76,1345.05,1714.93,3068.3,1791.61
3181,8659.1,6531.98,8853.0,6373.97,444.69,575.27,930.54,1289.48,1955.17,2230.41,2246.88,2434.91,2125.11,2297.22,2433.31,2407.27,2283.55,2586.12,2070.64,1240.65,1309.48,1385.61,0.0,132.52,679.19,642.37,896.07,1016.47,1198.82,942.43,889.5,1154.31,2835.21,2155.87,199.06,1681.5,1653.82,1799.77,1857.56,1978.65,1861.36,1755.21,1185.63,1746.19,1973.9,2127.01,1856.02,1957.62,1813.6,1616.47,2054.16,2325.96,2083.21,631.98,2136.69,716.86,523.66,767.31,632.98,444.48,1189.46,2627.27,2045.01,1041.26,3768.27,1070.3
3182,8688.34,6561.22,8882.24,6403.21,312.17,442.75,798.02,1318.72,1984.41,2259.65,2276.12,2464.15,1992.58,2164.7,2462.55,2436.51,2312.79,2615.36,2099.88,1269.89,1338.72,1414.85,132.52,0.0,546.67,509.85,763.55,929.65,1112.0,853.3,800.38,1065.19,2864.45,2185.11,187.35,1710.74,1683.06,1829.01,1886.8,2007.89,1890.6,1784.45,1214.87,1775.43,2003.14,2156.25,1885.26,1986.86,1842.84,1645.71,2083.4,2355.2,2112.45,499.46,2165.93,627.74,552.9,796.55,662.22,346.21,1100.34,2656.51,2074.25,908.73,3797.51,981.18
3183,9019.74,6892.61,9213.64,6734.61,317.22,447.8,803.07,1650.12,2315.8,2591.04,2607.52,2795.54,1997.64,2169.75,2318.06,2292.01,2168.29,2470.86,2431.27,1601.28,1670.12,1746.25,646.66,514.13,0.0,237.01,490.71,656.82,839.17,634.7,666.48,898.72,2719.96,2516.5,676.08,2042.14,2014.45,2160.4,2218.2,2339.29,2222.0,2115.85,1546.26,2106.82,2334.53,2322.31,2216.65,2318.25,2174.23,1977.11,2414.8,2686.6,2443.84,226.63,2497.33,959.13,884.3,1127.95,993.62,677.61,915.05,2512.01,2405.65,913.79,4128.9,818.42
3184,8753.37,6626.25,8947.27,6697.78,280.39,410.98,766.24,1613.29,2278.98,2554.22,2570.69,2758.72,1960.81,2132.93,2281.23,2255.19,2131.47,2434.04,2394.45,1564.46,1633.29,1709.42,609.83,477.31,237.01,0.0,253.7,419.81,602.16,397.69,429.47,661.71,2683.13,2479.68,639.25,2005.31,1977.63,2123.57,2181.37,2302.46,2185.17,2079.02,1509.44,2070.0,2297.71,2285.48,2179.83,2281.43,2137.41,1940.28,2377.97,2649.77,2407.02,189.8,2460.5,595.92,847.47,1091.12,956.79,640.78,678.03,2475.19,2368.82,876.96,4092.08,581.41
3185,8505.14,6378.02,8699.05,8927.0,534.09,664.68,1019.94,1866.99,2532.68,2807.92,2824.39,3012.42,2214.51,2386.63,2534.93,2508.89,2385.17,2687.74,2648.15,1818.16,1886.99,1963.12,863.53,731.01,490.71,253.7,0.0,166.1,348.46,149.46,181.24,413.48,2936.83,2733.38,892.95,2259.01,2231.33,2377.28,2435.07,2556.16,2438.87,2332.72,1763.14,2323.7,2551.41,2539.18,2433.53,2535.13,2391.11,2193.98,2631.67,2903.47,2660.72,443.5,2714.2,347.69,815.82,1344.82,1210.49,649.47,429.81,2728.89,2622.52,1130.66,4345.78,333.18
3186,8457.07,6329.95,8650.97,8878.92,700.2,830.78,1186.05,1612.99,2278.68,2553.92,2570.39,2758.42,2380.61,2552.73,2756.82,2730.78,2607.06,2909.63,2394.15,1564.16,1632.99,1709.12,1029.63,897.11,656.82,419.81,166.1,0.0,182.44,101.39,133.17,365.41,3158.72,2479.38,853.1,2005.01,1977.33,2123.28,2181.07,2302.16,2184.87,2078.72,1509.14,2069.7,2297.41,2450.52,2179.53,2281.13,2137.11,1939.98,2377.67,2649.47,2406.72,609.61,2460.2,299.62,767.74,1090.82,956.49,601.39,381.73,2950.78,2368.52,1296.76,4091.78,285.11
3187,8639.42,6512.3,8833.33,9061.28,882.55,1013.14,1368.4,1795.34,2461.03,2736.27,2752.74,2940.77,2562.97,2735.09,2939.17,2913.13,2789.41,3091.98,2576.5,1746.51,1815.35,1891.48,1211.99,1079.47,839.17,602.16,348.46,182.44,0.0,283.74,315.52,547.76,3341.08,2661.73,1035.46,2187.36,2159.68,2305.63,2363.43,2484.52,2367.23,2261.08,1691.49,2252.05,2479.76,2632.88,2361.88,2463.48,2319.46,2122.34,2560.03,2831.83,2589.07,791.96,2642.56,481.97,950.1,1273.18,1138.84,783.75,564.09,3133.13,2550.87,1479.12,4274.13,467.46
3188,8694.62,6567.5,8888.53,9116.48,757.27,887.85,1243.12,1850.54,2516.23,2791.47,2807.94,2995.97,2437.68,2609.8,2758.1,2732.06,2608.34,2910.91,2631.7,1801.71,1870.55,1946.68,1086.7,954.18,713.89,476.87,451.76,497.69,680.04,0.0,364.52,662.74,3160.01,2716.93,1116.13,2242.56,2214.88,2360.83,2418.63,2539.72,2422.43,2316.28,1746.69,2307.25,2534.96,2762.36,2417.08,2518.68,2374.66,2177.54,2615.23,2887.03,2644.27,666.68,2697.76,537.17,1005.3,1328.38,1194.04,838.95,280.35,2952.06,2606.07,1353.83,4329.33,183.72
3189,8330.1,6202.98,8524.01,8751.96,709.86,840.45,1195.71,1486.03,2151.71,2426.95,2443.43,2631.45,2390.28,3181.54,2629.86,2603.81,2480.09,2782.66,2267.18,1437.19,1506.03,1582.16,896.81,785.69,666.48,429.47,181.24,133.17,315.52,59.13,0.0,298.22,3031.76,2352.41,726.14,1878.05,1850.36,1996.31,2054.11,2175.2,2057.91,1951.76,1382.17,1942.73,2170.44,2323.56,2052.56,2154.16,2010.14,1813.02,2250.71,2522.51,2279.75,619.27,2333.24,172.65,640.78,963.86,829.52,474.43,299.96,2823.81,2241.56,1306.43,3964.81,180.8
3190,8594.91,6467.79,8788.81,9016.77,942.1,1072.69,1427.95,1750.83,2416.52,2691.76,2708.23,2896.26,2622.52,3446.35,2894.66,2868.62,2744.9,3047.47,2531.99,1702.0,1770.84,1846.97,1161.62,1050.49,898.72,661.71,413.48,365.41,547.76,291.37,298.22,0.0,3296.57,2617.22,990.94,2142.85,2115.17,2261.12,2318.91,2440.01,2322.71,2216.57,1646.98,2207.54,2435.25,2588.36,2317.37,2418.97,2274.95,2077.82,2515.51,2787.31,2544.56,851.51,2598.05,437.46,905.59,1228.67,1094.33,739.24,571.71,3088.62,2506.36,1538.67,4229.62,475.09
3214,10351.84,7660.3,8129.12,7628.14,1501.25,1297.59,939.08,2139.17,1370.55,1585.78,1241.06,1186.74,604.71,776.83,832.74,806.7,682.98,985.55,1044.88,2031.14,1982.5,2197.76,1830.69,1698.16,1665.24,1628.42,1882.12,2048.22,2230.57,2026.11,2057.89,2290.13,0.0,1150.05,1860.11,1441.62,1727.43,1487.28,1371.14,1381.17,1447.42,1497.29,2192.81,1779.21,1546.23,836.99,1612.73,1714.33,1846.61,1589.68,1717.79,1681.33,1746.84,1618.04,1800.32,2143.16,2216.4,2082.35,1855.22,1861.64,2306.45,1026.7,1708.64,847.24,3431.9,2209.83
3215,10062.98,8094.62,10256.89,8062.46,2360.31,2059.51,1701.0,1090.18,598.61,426.3,104.6,630.8,1302.27,1090.14,538.46,512.41,532.26,691.26,272.94,1188.78,1068.42,1283.68,2183.67,2208.65,2427.16,2390.34,2499.87,2451.8,2634.15,2377.75,2324.83,2589.64,940.36,0.0,2012.99,525.42,811.24,571.09,454.94,475.02,541.27,591.14,1143.82,876.99,828.39,350.49,710.51,812.11,944.4,673.48,801.6,521.85,830.64,2379.96,884.13,2152.19,1927.54,1793.49,1566.36,2034.87,2624.79,732.42,792.44,1609.16,2515.7,2505.63
3224,8488.43,6361.31,8682.33,6203.3,458.46,589.05,944.31,1118.81,1784.49,2059.73,2076.21,2264.24,2138.88,2814.32,2262.64,2236.59,2112.87,2415.44,1899.96,1069.97,1138.81,1214.94,199.06,187.35,692.97,656.14,909.84,845.8,1028.15,771.75,718.83,983.64,2664.54,1985.2,0.0,1510.83,1483.14,1629.09,1686.89,1807.98,1690.69,1584.54,1014.95,1575.52,1803.23,1956.34,1685.34,1786.94,1642.92,1445.8,1883.49,2155.29,1912.54,645.76,1966.02,546.19,352.99,596.64,462.31,251.03,1018.79,2456.6,1874.34,1055.03,3597.6,899.63
3228,9513.67,7386.54,9707.57,7228.54,1810.99,1941.57,2070.74,540.87,658.27,936.86,953.33,1141.36,1796.44,1584.3,1032.62,1006.57,1026.42,1185.42,508.2,639.47,708.3,884.34,1634.35,1659.33,2045.49,2008.67,1950.55,1902.48,2084.83,1828.44,1775.51,2040.32,1434.52,862.32,1463.68,0.0,125.47,121.68,117.98,444.52,381.07,241.71,594.51,936.65,888.05,830.12,770.17,871.77,1004.06,322.92,760.61,1032.41,789.66,1998.29,843.14,1602.87,1378.22,1244.18,1017.05,1485.56,2075.47,1296.79,751.46,1978.91,2474.72,1956.31
3229,9573.11,7445.99,9767.01,7287.98,1870.43,2001.02,1628.69,600.31,655.61,996.3,775.34,1200.8,1793.78,1581.64,1029.96,1003.91,1023.76,1182.76,505.54,698.91,767.75,943.78,1693.79,1718.77,2104.94,2068.11,2010.0,1961.92,2144.27,1887.88,1834.96,2099.76,1431.86,684.33,1523.12,212.6,0.0,257.1,330.08,324.84,207.55,101.4,653.95,933.99,885.39,827.46,767.51,869.11,1001.4,382.37,820.06,1091.85,849.1,2057.73,902.59,1662.32,1437.67,1303.62,1076.49,1545.0,2134.92,1223.92,810.9,1536.85,2534.16,2015.75
3230,9660.9,7938.96,9854.81,7375.77,1958.23,2088.81,1545.34,688.11,572.27,1084.09,691.99,1288.6,1710.43,1498.29,946.61,920.57,940.41,1099.42,422.19,786.7,855.54,1031.58,1781.59,1806.57,2192.73,2155.9,2097.79,2049.72,2232.07,1975.67,1922.75,2187.56,1348.51,600.98,1610.91,147.73,215.84,0.0,185.61,358.51,295.06,155.7,741.75,850.64,802.05,744.11,684.16,785.76,918.05,470.16,907.85,1179.65,936.9,2145.52,990.38,1750.11,1525.46,1391.41,1164.29,1632.79,2222.71,1140.57,898.7,1453.51,2621.96,2103.55
3231,9583.66,7456.54,9777.56,7298.53,1880.98,2011.57,1661.48,610.86,688.41,1006.85,808.14,1211.35,1826.57,1614.44,1062.75,1036.71,1056.56,1215.56,538.33,709.46,778.3,954.33,1704.34,1729.32,2115.49,2078.66,2020.55,1972.47,2154.83,1898.43,1845.51,2110.31,1464.66,717.13,1533.67,70.48,195.46,116.14,0.0,474.65,411.2,271.85,664.5,966.79,918.19,860.26,800.31,901.91,1034.19,392.92,830.61,1102.41,859.65,2068.28,913.14,1672.87,1448.22,1314.17,1087.04,1555.55,2145.47,1256.71,821.45,1569.65,2544.71,2026.31
3232,10134.32,7804.79,10328.23,7772.63,2431.65,1769.68,1411.17,837.46,438.1,797.65,557.82,1002.15,1576.26,1364.12,812.44,786.39,806.24,965.24,288.02,956.54,907.9,1123.16,2255.01,2279.99,2137.34,2100.51,2571.21,2523.14,2705.49,2449.1,2396.17,2660.98,1214.34,466.81,2084.33,444.52,394.17,358.51,583.01,0.0,117.29,256.65,891.1,716.47,667.87,609.94,549.99,651.59,783.88,619.51,929.67,893.2,958.71,2090.13,1012.2,2223.53,1998.88,1864.84,1637.71,2106.21,2696.13,1006.4,920.51,1319.33,2643.77,2576.97
3233,9692.96,7871.04,9886.87,7407.83,1990.29,1835.93,1477.42,720.17,504.35,863.9,624.08,1068.4,1642.51,1430.38,878.69,852.65,872.5,1031.5,354.27,818.76,887.6,1063.64,1813.65,1838.63,2224.79,2187.96,2129.85,2081.78,2264.13,2007.73,1954.81,2219.62,1280.6,533.07,1642.97,381.07,276.88,295.06,480.67,117.29,0.0,139.36,773.81,782.73,734.13,676.19,616.25,717.85,850.13,502.22,939.91,959.46,968.96,2177.58,1022.44,1782.17,1557.52,1423.47,1196.35,1664.85,2254.77,1072.65,930.76,1385.59,2654.02,2135.61
3234,9586.81,7459.69,9780.72,7301.69,1884.14,2014.72,1527.29,614.02,554.22,1010.01,673.95,1214.51,1692.38,1480.24,928.56,902.52,922.37,1081.37,404.14,712.61,781.45,957.49,1707.5,1732.48,2118.64,2081.82,2023.7,1975.63,2157.98,1901.59,1848.66,2113.47,1330.46,582.93,1536.82,241.71,170.73,155.7,341.31,256.65,139.36,0.0,667.66,832.59,784.0,726.06,666.12,767.72,900.0,396.07,833.76,1105.56,862.81,2071.43,916.29,1676.02,1451.37,1317.33,1090.2,1558.7,2148.62,1122.52,824.61,1435.46,2547.87,2029.46
3235,9402.97,7275.84,9596.87,7117.84,1700.29,1830.87,1960.04,430.17,1059.36,1044.78,1061.25,1249.28,2094.31,1882.17,1330.49,1304.45,1324.29,1483.3,1013.58,528.77,597.6,773.64,1523.65,1548.63,1934.79,1897.97,1839.85,1791.78,1974.13,1717.74,1664.81,1929.62,1732.39,970.24,1352.98,495.87,468.19,614.14,671.94,793.03,675.74,569.59,0.0,1126.69,1078.09,1142.52,960.21,1061.81,1194.09,430.85,868.54,1140.34,897.58,1887.58,951.07,1492.17,1267.52,1133.48,906.35,1374.86,1964.77,1404.72,859.39,1868.21,2582.64,1845.61
