,0,1,3164,3165,3166,3167,3168,3170,3171,3172,3199,3200,3201,3202,3203,3204,3205,3206,3207,3208,3210,3217,3221,3225,3249,3261,3262,3263,3264,3265,3266,3547,3551,3553,3554,3555,3556,3557,3560,3900,3903,3909,3911,3912,3913,3914,3916,3917,3920,3921,3925,3927,3929,3931,3933,3953,4148,4155,4230,4231,4233,6379,6455,6481,6494,6508,6563
3208,7697.44,7744.49,2462.9,2601.55,2569.52,2692.99,2716.81,2786.34,3163.41,3252.13,1229.07,1458.72,1260.34,1114.02,788.66,1425.56,265.32,243.43,342.08,0.0,3057.73,2879.17,2930.54,2693.39,2994.08,2843.27,2866.75,2843.36,3098.42,3050.92,2538.58,2528.27,2970.36,2687.91,2574.29,2734.46,2573.37,2405.62,2798.89,1790.34,1946.48,1198.9,1276.8,1941.7,2400.73,1633.18,1531.51,1655.89,406.78,809.64,1762.81,786.62,1367.83,1371.39,1339.67,1310.3,1022.69,1622.75,1680.06,2229.96,1820.16,3034.66,2544.43,2777.84,2490.48,656.36,1301.47
3210,11411.15,9111.31,1288.46,1427.11,885.26,822.09,553.0,2079.35,1988.59,1624.29,3342.33,3628.64,3878.3,3892.84,3826.42,3595.49,3218.3,3545.87,3513.94,4263.3,0.0,1704.73,766.73,365.62,2049.43,679.46,702.93,679.54,934.6,887.1,652.8,1481.81,87.38,748.32,784.42,1560.02,928.9,843.46,260.12,4485.25,5418.4,3805.66,3008.18,3972.76,3608.45,2803.43,4138.27,4262.64,3824.96,3761.3,5412.58,4007.41,3974.59,3978.14,3946.42,3917.05,3629.45,4317.66,4374.97,4150.34,4515.07,1860.22,1369.99,1603.4,3698.2,3657.57,4080.29
3217,11498.83,8807.29,416.27,553.73,681.56,805.04,998.02,1435.86,1812.94,2114.68,4688.54,3004.24,2805.87,2659.55,3403.25,2971.09,2914.28,3241.85,3209.92,3179.59,1707.26,0.0,1072.87,1342.92,1643.61,1124.48,1009.08,869.19,1240.75,1193.25,865.96,1177.79,1619.88,799.96,883.0,393.59,685.41,733.0,1448.42,4150.67,6764.62,3471.07,4354.39,5318.98,4954.66,4149.64,3803.68,3928.06,3401.79,3338.12,4123.13,3584.24,3640.0,3643.56,3611.84,3582.47,3294.86,3983.07,4040.38,5496.55,4180.48,154.74,334.74,104.4,5044.41,3234.4,2847.0
3221,11548.5,8856.96,530.74,480.8,372.11,349.04,251.69,1485.53,1862.61,2204.35,3922.38,4208.7,2855.54,2709.22,4406.47,4175.54,2963.94,3291.52,3259.58,3229.26,768.94,1035.12,0.0,404.61,1693.28,378.15,262.75,165.93,494.41,120.38,334.77,1227.46,681.57,235.17,271.27,705.5,415.75,497.45,510.11,5065.3,5998.46,4385.71,3588.23,4552.82,4188.5,3383.48,4718.32,4842.7,4405.01,4341.35,5992.63,4587.46,4554.64,4558.2,4526.48,4497.11,4209.5,4897.71,4955.02,4730.39,5095.12,1005.7,612.27,845.68,4278.25,4237.63,2896.67
3225,11438.51,8746.97,924.12,1062.77,520.92,457.75,188.66,1375.55,2329.27,1964.98,3683.01,3969.33,4218.99,2599.23,4167.1,3936.17,2853.96,3181.54,3149.6,3119.27,365.62,1340.4,402.39,0.0,2390.11,315.12,338.59,315.2,570.26,522.76,288.47,1117.48,278.25,383.98,420.08,1195.68,564.56,479.13,105.5,4825.94,5759.09,4146.34,3348.86,4313.45,3949.13,3144.11,4478.95,4603.33,4165.65,4101.98,5753.26,4348.09,4315.27,4318.83,4287.11,4257.74,3970.13,4658.35,4715.66,4491.03,4855.75,1495.88,1005.65,1239.07,4038.88,3998.26,2786.68
3249,10724.83,9020.16,1197.31,1335.96,1303.93,1427.41,1451.23,307.48,446.88,748.62,2656.01,2942.32,3191.98,3206.52,3140.09,2909.16,3494.46,3600.65,3699.56,3576.98,1792.14,1613.58,1664.96,1427.81,0.0,1577.69,1601.16,1577.77,1832.83,1785.33,1272.99,975.11,1704.77,1422.33,1308.7,1468.87,1307.78,1140.03,1533.31,3798.93,4732.08,3119.33,2321.85,3286.44,2922.12,2117.1,3451.94,3576.32,3138.64,3074.97,4726.25,3321.08,3288.27,3291.82,3260.1,3230.73,2943.12,3631.34,3688.65,3464.02,3828.74,1769.07,1278.84,1512.25,3011.87,2971.25,3393.97
3261,11464.77,8773.23,950.38,1089.03,473.94,420.33,126.46,1401.8,1778.88,2120.61,3838.65,4124.97,2771.81,2625.49,4322.74,4091.81,2880.21,3207.79,3175.85,3145.53,685.21,1366.65,355.41,320.88,1609.55,0.0,301.17,268.22,317.5,475.78,251.04,1143.73,597.84,337.0,373.1,1221.94,517.58,441.7,426.38,4981.57,5914.73,4301.98,3504.5,4469.09,4104.77,3299.75,4634.59,4758.97,4321.28,4257.62,5908.9,4503.73,4470.91,4474.47,4442.74,4413.38,4125.77,4813.98,4871.29,4646.66,5011.39,1522.14,1031.91,1265.32,4194.52,4153.89,2812.94
3262,11535.25,8843.71,546.74,496.8,388.11,365.04,196.95,1472.28,1849.36,2191.1,3909.14,4195.45,2842.29,2695.97,4393.23,4162.29,2950.7,3278.27,3246.34,3216.01,755.7,1051.12,269.58,391.36,1680.03,126.35,0.0,182.39,231.67,389.95,321.53,1214.21,668.32,251.17,287.27,721.5,431.75,512.19,496.86,5052.06,5985.21,4372.46,3574.99,4539.57,4175.25,3370.23,4705.07,4829.45,4391.77,4328.1,5979.38,4574.21,4541.4,4544.95,4513.23,4483.86,4196.25,4884.47,4941.78,4717.15,5081.87,1021.7,628.27,861.68,4265.0,4224.38,2883.42
3263,11426.1,8734.55,364.8,314.87,206.18,183.11,129.28,1363.13,1740.2,2081.94,3799.98,4086.29,2733.13,2586.81,4284.07,4053.14,2841.54,3169.12,3137.18,3106.86,646.54,869.19,204.14,282.2,1570.87,255.74,140.34,0.0,372.01,324.52,212.37,1105.06,559.17,69.24,105.33,539.57,249.82,331.52,387.7,4942.9,5876.05,4263.31,3465.83,4430.41,4066.1,3261.08,4595.92,4720.29,4282.61,4218.95,5870.23,4465.06,4432.24,4435.79,4404.07,4374.71,4087.1,4775.31,4832.62,4607.99,4972.72,839.77,446.33,679.75,4155.85,4115.22,2774.26
3264,11806.32,9114.77,803.63,753.7,645.01,621.93,468.01,1743.35,2120.42,2462.16,4180.2,4466.51,3113.35,2967.03,4664.29,4433.36,3221.76,3549.34,3517.4,3487.08,1026.76,1308.02,290.56,662.42,1951.09,397.41,536.1,439.28,0.0,170.18,592.59,1485.28,939.39,508.06,544.16,978.39,688.64,770.34,767.92,5323.12,6256.27,4643.53,3846.05,4810.63,4446.32,3641.3,4976.14,5100.52,4662.83,4599.17,6250.45,4845.28,4812.46,4816.01,4784.29,4754.93,4467.32,5155.53,5212.84,4988.21,5352.94,1278.59,885.16,1118.57,4536.07,4495.44,3154.48
3265,11668.88,8977.33,651.11,601.18,492.49,469.41,372.06,1605.91,1982.98,2324.72,4042.76,4329.07,2975.91,2829.59,4526.85,4295.92,3084.32,3411.9,3379.96,3349.63,889.32,1155.5,120.38,524.98,1813.65,452.84,383.12,286.31,430.52,0.0,455.15,1347.84,801.95,355.54,391.64,825.87,536.12,617.82,630.48,5185.68,6118.83,4506.08,3708.61,4673.19,4308.88,3503.86,4838.7,4963.07,4525.39,4461.73,6113.01,4707.84,4675.02,4678.57,4646.85,4617.48,4329.88,5018.09,5075.4,4850.77,5215.5,1126.07,732.64,966.05,4398.63,4358.0,3017.04
3266,11421.4,8729.85,449.69,588.34,351.1,169.29,124.58,1358.43,1735.5,2077.24,3795.28,4081.59,2728.43,2582.11,4279.37,4048.44,2836.84,3164.42,3132.48,3102.15,641.84,865.96,338.31,277.5,1566.17,251.04,274.52,245.36,506.18,458.69,0.0,1100.36,554.47,243.19,140.21,721.25,297.1,190.66,383.0,4938.2,5871.35,4258.6,3461.13,4425.71,4061.4,3256.38,4591.22,4715.59,4277.91,4214.25,5865.53,4460.36,4427.54,4431.09,4399.37,4370.0,4082.4,4770.61,4827.92,4603.29,4968.02,1021.45,531.22,764.63,4151.15,4110.52,2769.56
3547,10914.26,9047.17,1224.32,1362.97,1330.94,1454.42,1478.24,259.24,636.32,938.05,2845.44,3131.76,3381.41,3395.95,3329.53,3098.6,3683.9,3790.09,3449.8,3766.42,1819.16,1640.59,1691.97,1454.82,466.99,1604.7,1628.17,1604.78,1859.84,1812.35,1300.0,0.0,1731.78,1449.34,1335.71,1495.88,1334.79,1167.04,1560.32,3988.36,4921.52,3308.77,2511.29,3475.88,3111.56,2306.54,3641.38,3765.76,3328.07,3264.41,4915.69,3510.52,3477.7,3481.26,3449.53,3420.17,3132.56,3820.77,3878.08,3653.45,4018.18,1796.08,1305.85,1539.26,3201.31,3160.68,3583.4
3551,11323.78,9023.94,1201.09,1339.74,797.89,734.72,465.62,1991.98,1901.21,1536.92,3254.95,3541.27,3790.93,3805.47,3739.04,3508.11,3130.92,3458.5,3426.56,4175.93,87.38,1617.36,679.35,278.25,1962.06,592.08,615.56,592.17,847.22,799.73,565.43,1394.44,0.0,660.95,697.04,1472.65,841.53,756.09,172.75,4397.88,5331.03,3718.28,2920.8,3885.39,3521.07,2716.05,4050.89,4175.27,3737.59,3673.92,5325.2,3920.03,3887.22,3890.77,3859.05,3829.68,3542.07,4230.29,4287.6,4062.97,4427.69,1772.85,1282.62,1516.03,3610.82,3570.2,3992.92
3553,11307.58,8616.04,295.57,245.64,136.95,180.94,198.06,1244.61,1621.69,2150.72,3868.76,4155.07,2614.62,2468.3,3211.99,4121.92,2723.02,3050.6,3018.66,2988.34,715.32,799.96,272.92,350.98,1452.36,324.52,209.12,69.24,440.79,393.3,243.19,986.54,627.95,0.0,103.16,470.33,180.58,304.84,456.48,5011.68,5944.83,4332.09,3534.61,4499.19,4134.88,3329.86,4664.7,4789.08,3210.53,3146.87,5939.01,3392.98,4501.02,4504.58,4472.85,4443.49,4155.88,4844.09,4901.4,4676.77,5041.5,770.53,377.1,610.51,4224.63,3043.15,2655.75
3554,11193.95,8502.41,378.61,348.8,240.11,77.96,234.16,1130.98,1508.06,2186.82,3904.86,4191.17,2500.99,2354.67,3098.36,4158.02,2609.39,2936.97,2905.03,2874.71,751.42,883.0,309.02,387.08,1338.73,360.62,245.22,105.33,476.89,429.39,140.21,872.91,664.05,103.16,0.0,553.37,205.77,226.37,492.58,5047.78,5980.93,4368.18,3570.71,4535.29,4170.98,3365.95,4700.79,4825.17,3096.9,3033.24,5975.1,3279.35,4537.12,4540.67,4508.95,4479.58,4191.98,4880.19,4937.5,4712.87,5077.59,853.57,460.14,693.55,4260.72,2929.52,2542.12
3555,11354.12,8662.58,342.12,224.1,351.94,475.41,668.39,1291.15,1668.23,1969.96,4294.95,2859.53,2661.16,2514.84,3258.53,2826.38,2769.56,3097.14,3065.21,3034.88,1562.55,393.59,743.25,1198.21,1498.9,794.85,679.45,539.57,911.12,863.63,721.25,1033.08,1475.17,470.33,553.37,0.0,355.79,588.29,1303.71,4005.95,6371.03,3326.36,3960.8,4925.39,4561.07,3756.05,3658.97,3783.35,3257.08,3193.41,3978.42,3439.52,3495.29,3498.85,3467.13,3437.76,3150.15,3838.36,3895.67,5102.97,4035.77,364.16,423.65,657.06,4650.82,3089.69,2702.29
3556,11193.03,8501.49,181.02,222.87,62.19,127.81,378.64,1130.06,1507.14,1808.87,3716.26,2698.44,2500.07,2353.75,3097.44,2665.29,2608.47,2936.05,2904.11,2873.79,895.9,685.41,453.5,531.56,1337.81,505.1,389.7,249.82,621.37,573.88,297.1,871.99,808.53,180.58,205.77,355.79,0.0,132.43,637.06,3844.86,4001.0,3165.27,3382.11,4346.7,3982.38,3177.36,3497.88,3622.26,3095.99,3032.32,3817.32,3278.43,3334.2,3337.76,3306.03,3276.67,2989.06,3677.27,3734.58,4524.27,3874.68,655.99,262.55,495.96,4072.13,2928.6,2541.2
3557,11025.28,8333.74,316.73,455.38,186.44,160.51,315.24,962.31,1339.39,1641.13,3548.51,2530.69,2332.32,2186.0,2929.7,2497.54,2440.73,2768.3,2736.37,2706.04,832.5,733.0,528.97,468.16,1170.06,441.7,465.18,331.52,696.84,649.35,190.66,704.24,745.13,304.84,226.37,588.29,132.43,0.0,573.66,3677.12,3833.26,2997.52,3214.36,4178.95,3814.63,3009.61,3330.13,3454.51,2928.24,2864.57,3649.58,3110.69,3166.45,3170.01,3138.29,3108.92,2821.31,3509.52,3566.83,4356.53,3706.93,888.49,398.26,631.67,3904.38,2760.85,2373.45
3560,11168.5,8852.47,1029.62,1168.27,626.42,563.25,294.16,1836.7,1745.94,1381.64,3099.68,3385.99,3635.65,3650.19,3583.77,3352.84,2959.46,3287.04,3255.1,4020.65,260.12,1445.9,507.89,105.5,1806.78,420.62,444.09,420.7,675.76,628.26,393.97,1222.98,172.75,489.48,525.58,1301.18,670.06,584.63,0.0,4242.6,5175.75,3563.0,2765.53,3730.11,3365.8,2560.78,3895.62,4019.99,3582.31,3518.65,5169.93,3764.76,3731.94,3735.49,3703.77,3674.4,3386.8,4075.01,4132.32,3907.69,4272.42,1601.38,1111.15,1344.57,3455.55,3414.92,3837.64
3900,6281.69,7541.15,3872.63,4011.28,3979.25,4933.18,4664.09,3708.57,3617.8,3253.51,1230.45,1516.76,1766.42,1780.96,1554.85,1483.61,1755.84,1887.44,1855.5,1838.35,4822.99,4288.9,4877.82,4770.05,3678.65,4790.55,4814.02,4790.63,5045.69,4998.19,4763.89,4376.21,4735.62,4859.41,4895.51,4144.19,3983.1,3815.35,4580.34,0.0,1373.06,1120.6,1278.18,1943.08,2402.11,1634.56,1191.84,1316.22,1400.01,1195.6,1189.38,1062.05,1155.04,1293.09,897.64,1232.0,944.39,1049.33,1106.64,2231.33,1246.73,4444.39,3954.16,4187.57,2491.86,1386.0,1968.41
3903,6695.01,8783.93,4505.41,4644.06,4612.03,4840.19,4571.1,3615.58,3524.81,3160.52,1151.25,1437.57,1687.23,1701.77,1710.99,1404.41,1911.98,2018.17,2638.41,1994.49,4730.0,4921.68,4784.83,4677.06,3585.65,4697.56,4721.03,4697.64,4952.7,4905.2,4670.9,4283.21,4642.63,4766.42,4802.52,4776.97,4615.88,4448.13,4487.35,1373.06,0.0,804.57,1185.19,1850.09,2309.12,1541.57,405.43,394.86,1556.15,1351.74,199.08,1218.19,629.26,977.06,827.97,915.97,1100.54,395.53,452.84,2138.34,513.52,5077.17,4586.94,4820.35,2398.86,1542.14,1889.22
