,0,1,3191,3192,3193,3194,3195,3209,3212,3213,3216,3582,3664,3681,3682,3685,3702,3722,3732,3733,3734,3799,3822,3823,3826,3844,3863,3864,3865,3884,3908,3909,3915,3922,3923,3924,3926,3929,4127,6423,6531,6565,6568,6594
0,0.0,11.726333333333335,13.802999999999999,15.7105,16.19183333333333,16.6235,16.779,17.3775,16.064,15.971499999999999,16.561833333333333,14.246333333333332,17.179166666666667,15.618666666666666,14.428166666666668,14.2355,15.146833333333332,19.4085,13.041666666666666,13.029,13.107166666666666,10.309333333333333,10.969,10.127833333333333,14.118833333333333,10.092666666666666,9.566,9.029666666666666,9.502666666666666,11.849333333333334,14.038833333333335,12.786833333333334,13.671666666666665,12.653500000000001,11.972000000000001,13.358,14.275166666666667,12.74,13.618500000000001,12.988,14.468166666666667,18.938666666666666,18.419833333333333,17.476166666666664
1,11.293166666666668,0.0,17.9155,18.08833333333333,15.392166666666666,15.824000000000002,15.868333333333334,15.269833333333334,15.264333333333333,15.171833333333332,15.762166666666667,22.25316666666667,25.409166666666668,23.226,22.035500000000003,21.84283333333333,23.37683333333333,27.6385,20.649,20.6365,20.714499999999997,15.404333333333334,18.154999999999998,17.31383333333333,18.231333333333335,17.7,17.173333333333336,16.637,17.110166666666665,16.944333333333333,18.151333333333334,14.8235,15.708333333333334,16.766000000000002,16.084500000000002,17.4705,18.387666666666668,14.776666666666667,14.8785,17.1005,22.075666666666667,27.168666666666663,26.649833333333333,25.706166666666665
3191,16.979666666666667,17.49816666666667,0.0,2.165833333333333,2.647,3.0788333333333333,3.234166666666667,3.8328333333333333,2.5191666666666666,2.4266666666666667,3.0170000000000003,15.065833333333334,24.069666666666667,16.038666666666668,14.848166666666666,14.6555,16.5185,22.017333333333333,13.461666666666668,13.449166666666667,13.527166666666666,8.139166666666666,10.5895,9.748333333333333,7.7155000000000005,11.821666666666665,9.747000000000002,10.713833333333334,11.231833333333332,9.499166666666667,7.6353333333333335,6.667833333333333,5.709666666666666,6.25,5.5685,6.9544999999999995,7.871833333333333,7.135000000000001,5.91,6.5845,14.888333333333332,21.5475,23.96033333333333,20.084999999999997
3192,15.012833333333333,15.531333333333333,5.432833333333334,0.0,0.6801666666666667,1.1119999999999999,1.2673333333333334,1.8659999999999999,0.5523333333333333,0.4598333333333333,1.0501666666666667,13.099,22.102666666666668,14.071833333333332,12.881333333333334,12.688666666666668,14.551666666666668,20.0505,11.494833333333334,11.482166666666666,11.560333333333334,6.172333333333333,8.622666666666667,7.781499999999999,5.748500000000001,9.854833333333334,7.780166666666667,8.747000000000002,9.264999999999999,7.532333333333333,5.6685,4.701,3.742833333333333,4.283166666666667,3.6016666666666666,4.987666666666667,5.904833333333333,5.168166666666666,3.943166666666667,4.617666666666667,12.9215,19.580666666666666,21.993333333333332,18.118166666666664
3193,17.33716666666667,15.986666666666668,7.757000000000001,6.135666666666666,0.0,0.43183333333333335,1.1193333333333333,1.7178333333333333,3.3116666666666665,3.2191666666666667,0.9019999999999999,15.423166666666667,24.427,16.396,15.2055,15.012833333333333,16.875833333333333,22.374666666666666,13.818999999999999,13.8065,13.884500000000001,8.496500000000001,10.947000000000001,10.105666666666668,8.072833333333334,12.179,10.104333333333333,11.071166666666667,11.589166666666667,9.8565,7.992666666666667,7.025166666666666,6.066999999999999,6.607333333333333,5.925833333333333,7.311833333333333,8.229166666666666,7.492333333333334,6.267333333333334,6.941833333333333,15.245666666666667,21.904999999999998,24.317666666666664,20.442333333333334
3194,16.905333333333335,15.554833333333333,7.325166666666666,5.703833333333334,3.0076666666666667,0.0,0.6875,1.286,2.879833333333333,2.7873333333333337,0.4703333333333333,14.991333333333333,23.995166666666666,15.964166666666667,14.773666666666665,14.581,16.444166666666668,21.942999999999998,13.387166666666667,13.374666666666666,13.452666666666666,8.064666666666666,10.515166666666666,9.674000000000001,7.641,11.747333333333334,9.672500000000001,10.639333333333333,11.157333333333334,9.424666666666667,7.561000000000001,6.593333333333334,5.635166666666667,6.175666666666667,5.494166666666667,6.880166666666667,7.797333333333333,7.060666666666666,5.8355,6.510166666666667,14.813833333333333,21.473166666666668,23.885833333333334,20.0105
3195,16.521166666666666,15.170666666666667,6.941,5.3196666666666665,2.6235,3.055333333333333,0.0,0.5986666666666667,2.4956666666666667,2.4031666666666665,2.9935,14.607166666666666,23.611,15.58,14.3895,14.197000000000001,16.06,21.558833333333332,13.002999999999998,12.990499999999999,13.068666666666667,7.680499999999999,10.131,9.289833333333332,7.256833333333334,11.363166666666666,9.288499999999999,10.255333333333335,10.773166666666667,9.0405,7.176833333333334,6.2091666666666665,5.251166666666666,5.7915,5.11,6.4959999999999996,7.413166666666667,6.6765,5.451333333333333,6.126,14.429666666666666,21.089,23.501666666666665,19.62633333333333
3209,17.119666666666667,15.769166666666667,7.539666666666666,5.918333333333334,3.222166666666667,3.653833333333333,0.5986666666666667,0.0,3.094333333333333,3.0018333333333334,3.592,15.205833333333334,24.2095,16.17866666666667,14.988166666666666,14.7955,16.6585,22.157333333333334,13.601666666666667,13.589166666666667,13.667166666666667,8.279166666666667,10.7295,9.888333333333332,7.8555,11.961666666666668,9.887,10.853833333333334,11.371833333333333,9.639166666666666,7.775333333333333,6.807833333333334,5.849666666666667,6.39,5.7085,7.0945,8.011666666666667,7.275,6.05,6.724500000000001,15.028333333333334,21.6875,24.10033333333333,20.225
3212,17.223666666666666,15.873166666666666,7.6435,6.022166666666666,0.4185,0.8503333333333334,1.0058333333333334,1.6043333333333334,0.0,3.1056666666666666,0.7885000000000001,15.309666666666667,24.313499999999998,16.282500000000002,15.092,14.899333333333335,16.762333333333334,22.261333333333333,13.7055,13.693000000000001,13.770999999999999,8.383000000000001,10.833499999999999,9.992166666666666,7.959333333333333,12.065499999999998,9.990833333333335,10.957666666666666,11.475666666666665,9.743,7.879166666666666,6.911666666666666,5.9535,6.493833333333333,5.812333333333333,7.198333333333333,8.115666666666666,7.378833333333334,6.153833333333334,6.828333333333333,15.132166666666667,21.791333333333334,24.204166666666666,20.328833333333332
3213,17.261833333333335,15.911333333333333,7.681666666666667,6.060333333333333,0.4568333333333333,0.8885000000000001,1.044,1.6424999999999998,0.32899999999999996,0.0,0.8266666666666667,15.347833333333334,24.351666666666667,16.320666666666668,15.130166666666666,14.9375,16.8005,22.299500000000002,13.743666666666666,13.731166666666667,13.809166666666666,8.421166666666666,10.871666666666666,10.0305,7.9975000000000005,12.103666666666667,10.029,10.995833333333334,11.513833333333334,9.781166666666667,7.9175,6.949833333333333,5.991666666666666,6.532,5.850666666666667,7.236666666666666,8.153833333333333,7.417,6.191999999999999,6.8665,15.170333333333334,21.829666666666665,24.24233333333333,20.367
3216,16.435,15.084666666666667,6.855,5.233666666666666,2.5375,2.9691666666666667,0.21716666666666665,0.8158333333333334,2.409666666666667,2.3171666666666666,0.0,14.521166666666666,23.525,15.494,14.303500000000001,14.110833333333334,15.973833333333333,21.472666666666665,12.917,12.9045,12.9825,7.5945,10.044833333333335,9.203666666666667,7.170833333333333,11.277,9.202333333333334,10.169166666666666,10.687166666666666,8.9545,7.0906666666666665,6.123166666666666,5.165,5.705333333333333,5.023833333333333,6.409833333333333,7.327166666666667,6.590333333333334,5.365333333333334,6.039833333333333,14.343666666666667,21.002833333333335,23.415666666666667,19.540333333333333
3582,12.989,21.954333333333334,12.616833333333334,14.524333333333335,15.005500000000001,15.437333333333333,15.592666666666666,16.191333333333333,14.877666666666666,14.785166666666667,15.375499999999999,0.0,9.72,2.5775,1.3868333333333331,0.8341666666666666,1.4526666666666666,6.951499999999999,3.3155,3.303,3.3810000000000002,8.195166666666667,7.963333333333334,7.122166666666667,13.127166666666666,9.280833333333334,6.432666666666666,7.399500000000001,8.691,9.555166666666667,13.047,13.5495,14.556999999999999,11.467166666666666,10.785666666666666,12.171666666666665,13.2835,13.18,14.757333333333333,11.996166666666666,0.8556666666666667,6.4816666666666665,8.894333333333332,5.019166666666666
3664,17.224666666666668,26.189833333333336,21.126166666666666,23.033666666666665,23.514833333333335,23.946666666666665,24.101999999999997,24.1415,23.387,23.294500000000003,23.884833333333333,9.644333333333332,0.0,11.367166666666666,10.176666666666668,10.030333333333335,9.479833333333334,9.560833333333333,11.824833333333334,11.812333333333333,11.890333333333333,16.7045,16.472833333333334,15.631666666666666,21.6365,17.361,14.942,15.908833333333332,16.771,18.0645,21.556500000000003,22.058833333333332,22.704833333333333,19.976499999999998,19.295166666666667,20.681166666666666,21.79283333333333,21.68933333333333,21.42866666666667,20.505666666666666,10.126166666666668,3.6536666666666666,1.2409999999999999,6.2535
