,0,1,3071,3072,3565,3567,3568,3569,3571,3573,3574,3575,3576,3577,3578,3579,3580,3582,3583,3584,3626,3628,3630,3667,3668,3669,3670,3679,3683,3686,3690,3692,3694,3696,3698,3700,3703,3711,3716,3724,3728,3735,3737,3794,3877,6397,6406,6449,6531,6573
0,0.0,11.726333333333335,9.630833333333333,10.378166666666667,11.475,11.918166666666668,15.103,14.056000000000001,13.836166666666665,13.929333333333334,14.827,15.430833333333334,16.707666666666668,18.831500000000002,19.257833333333334,15.298833333333333,14.754166666666666,14.246333333333332,14.363666666666667,14.363333333333333,11.079,12.206999999999999,11.437000000000001,10.500499999999999,10.954333333333333,15.253666666666668,13.312000000000001,13.565666666666667,15.152833333333332,14.189,13.868166666666667,12.956166666666666,13.405833333333334,13.497666666666667,13.620833333333334,14.775333333333332,15.002333333333333,10.354333333333333,10.987,13.0015,14.1285,13.54,13.466166666666668,8.7035,13.749833333333333,15.006166666666667,13.465333333333332,11.874333333333334,14.468166666666667,14.400166666666667
1,11.293166666666668,0.0,17.967666666666666,18.715,20.246166666666667,20.356166666666663,22.71033333333333,21.663333333333334,21.443499999999997,21.53666666666667,22.43433333333333,23.038333333333334,24.937666666666665,26.43883333333333,26.865166666666667,23.528833333333335,22.984166666666667,22.25316666666667,22.442999999999998,22.59333333333333,19.416,20.544,19.773833333333336,18.837333333333333,19.291166666666665,22.861,20.919333333333334,21.173000000000002,22.760166666666667,21.796333333333333,21.4755,20.563499999999998,21.013333333333332,21.105,21.228166666666667,22.38266666666667,22.609666666666666,19.503,19.323833333333333,20.608833333333333,22.3585,21.147333333333332,21.696166666666667,16.31083333333333,21.357333333333333,22.6135,21.072666666666667,20.211333333333336,22.075666666666667,22.0075
3071,8.727,17.692333333333334,0.0,0.7473333333333334,2.908,3.351,7.362833333333333,6.315833333333333,6.096,6.189166666666667,7.086833333333333,7.664666666666666,9.043833333333334,11.091333333333333,11.517666666666665,7.635000000000001,7.090166666666667,6.5825,6.699666666666667,6.699333333333333,1.5245,2.6525000000000003,1.8823333333333332,2.6983333333333333,3.152333333333333,7.5135,5.5456666666666665,5.8255,7.4126666666666665,6.448833333333334,6.128,5.215833333333333,5.665666666666667,5.757499999999999,5.8806666666666665,7.035166666666667,7.262166666666667,3.3355,3.5443333333333333,5.235166666666667,6.4645,5.799833333333334,5.8021666666666665,7.474166666666666,6.009666666666666,7.266,5.7251666666666665,2.3198333333333334,6.702,6.633833333333333
3072,9.474333333333334,18.4395,0.7473333333333334,0.0,3.6551666666666667,4.098333333333334,8.110166666666666,7.063166666666667,6.843333333333334,6.9365,7.8341666666666665,8.411833333333332,9.791,11.838666666666667,12.264999999999999,8.382166666666667,7.8375,7.329666666666666,7.447,7.446666666666667,2.2718333333333334,3.3998333333333335,2.6296666666666666,3.445666666666667,3.8995,8.260666666666667,6.293,6.572666666666667,8.16,7.196166666666667,6.875333333333333,5.963166666666667,6.412999999999999,6.504666666666666,6.627833333333333,7.7825,8.009333333333334,3.917333333333333,4.291666666666667,5.9825,7.211833333333333,6.547166666666667,6.549333333333333,8.2215,6.757000000000001,8.013333333333334,6.472333333333333,3.067,7.449166666666667,7.381166666666667
3565,12.782166666666665,21.517666666666667,4.436333333333334,5.183666666666666,0.0,1.3733333333333335,5.598166666666667,4.551166666666666,4.331333333333333,4.4245,5.322166666666666,5.8998333333333335,7.95,9.326666666666666,9.752999999999998,6.463166666666667,5.996333333333333,5.114833333333333,5.304666666666666,5.895166666666666,2.9675000000000002,2.3245,2.557666666666667,7.0584999999999996,7.512333333333333,5.748666666666667,3.781,4.060833333333333,5.648,4.684166666666667,4.363333333333333,3.4511666666666665,3.9010000000000002,3.992833333333333,4.1160000000000005,5.2705,5.497333333333333,4.010833333333333,3.5253333333333337,3.4705,5.660333333333333,4.035166666666667,6.363666666666666,6.888,4.245,5.501333333333333,3.9605,1.7873333333333332,4.937333333333333,4.869166666666667
3567,11.428500000000001,20.144333333333336,3.466,4.213333333333334,1.1176666666666668,0.0,4.224833333333334,3.177833333333333,2.9579999999999997,3.0511666666666666,3.9488333333333334,4.526666666666667,6.576666666666667,7.953333333333333,8.379666666666667,5.089833333333333,4.623,3.7415000000000003,3.9313333333333333,4.521833333333333,2.1211666666666664,1.4781666666666666,1.7113333333333334,6.088166666666667,6.542,4.3755,2.4076666666666666,2.6875,4.274666666666667,3.3108333333333335,2.99,2.0780000000000003,2.5276666666666667,2.6195,2.7426666666666666,3.8971666666666667,4.1241666666666665,2.9443333333333332,2.152,2.097166666666667,4.287000000000001,2.6618333333333335,4.990333333333334,5.514666666666667,2.871666666666667,4.128,2.5871666666666666,0.9410000000000001,3.564,3.495833333333333
3568,13.9645,21.122666666666664,6.358333333333333,7.105666666666666,4.01,3.508166666666667,0.0,4.663333333333333,4.4435,4.536666666666666,5.434333333333333,6.038166666666667,8.088333333333333,9.438833333333333,9.865166666666665,6.575333333333333,6.134666666666666,5.253166666666667,5.443,6.0335,5.465833333333333,4.9863333333333335,5.2195,7.762166666666667,8.216,5.861000000000001,3.9193333333333333,4.173,5.760166666666667,4.796333333333333,2.240666666666667,3.5635,4.013166666666667,4.105,1.4821666666666669,5.382666666666666,5.609666666666667,5.836666666666667,5.044333333333333,3.6088333333333336,5.798666666666667,4.147333333333333,6.501833333333334,6.492999999999999,3.85,5.6135,1.8636666666666666,4.449166666666667,5.075666666666667,5.007499999999999
3569,13.430833333333334,20.588833333333334,5.824666666666667,6.571833333333333,3.4763333333333337,2.9745,2.968166666666667,0.0,0.2515,1.3053333333333332,2.2030000000000003,2.684166666666667,4.961666666666667,5.246833333333333,5.673166666666666,2.3833333333333333,2.552333333333333,3.109666666666667,3.227,3.8175000000000003,4.932,4.452666666666667,4.685833333333333,6.957833333333334,7.411666666666666,2.4526666666666666,3.3856666666666664,0.09766666666666667,2.352,1.0736666666666668,1.7335,0.8674999999999999,1.1933333333333331,0.16566666666666666,1.486,1.9745,1.4175,5.303,4.510666666666666,3.0751666666666666,3.582666666666667,0.4246666666666667,4.2860000000000005,5.9591666666666665,3.316333333333333,1.4215000000000002,1.6715000000000002,3.9155,3.5911666666666666,3.5231666666666666
3571,13.603666666666667,20.761833333333335,5.9975000000000005,6.744833333333333,3.6491666666666664,3.1473333333333335,3.1411666666666664,0.5273333333333333,0.0,1.4783333333333333,2.3758333333333335,2.8569999999999998,4.710166666666667,4.995333333333334,5.421666666666667,2.1318333333333332,2.3008333333333337,2.858166666666667,2.9755,3.5660000000000003,5.105,4.625666666666667,4.858666666666666,7.1306666666666665,7.584666666666666,2.6256666666666666,3.5585,0.2705,2.5248333333333335,1.2466666666666666,1.9063333333333332,1.0403333333333333,1.3661666666666668,0.33866666666666667,1.659,2.1473333333333335,1.166,5.475833333333333,4.6834999999999996,3.2479999999999998,3.3313333333333333,0.5976666666666667,4.0344999999999995,6.1321666666666665,3.4891666666666667,1.1700000000000002,1.8443333333333334,4.088333333333334,3.3400000000000003,3.6959999999999997
