,0,1,319,976,1127,2989,2990,2991,2992,2993,2994,2995,2996,2997,3024,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3080,3086,3092,3095,3098,3103,3104,3105,3106,3108,3109,3110,3111,3117,3122,3124,3125,3621,3622,3623,3624,3625,3627,3631,3633,3634,3671,3673,3708,3746,3824,6516,6519,6541,6542,6543,6544,6556,6557
0,0.0,11.726333333333335,11.131,9.249666666666666,10.475,7.0625,7.401833333333333,7.183666666666666,7.4565,7.588333333333334,7.1433333333333335,6.116,5.7058333333333335,6.468833333333333,6.951833333333334,9.582333333333334,9.215499999999999,9.201666666666666,8.844833333333334,10.180666666666667,9.420666666666667,10.615166666666665,10.621666666666666,10.548333333333334,10.329166666666667,10.3375,9.4565,8.158666666666667,10.025166666666667,9.387333333333334,9.312999999999999,9.541166666666667,10.231333333333334,10.436833333333334,10.072166666666668,9.4985,10.021666666666667,10.763499999999999,9.868,8.821333333333333,6.914666666666666,9.295333333333334,7.254333333333333,11.552166666666666,6.345,9.186666666666667,10.101333333333335,9.363333333333333,6.619666666666666,6.405166666666667,6.646,6.305166666666667,5.64,6.547666666666667,11.243333333333334,8.371166666666666,9.929333333333334,10.231833333333332,10.450833333333332,11.013333333333332,10.833833333333333,10.916666666666666,10.4665,11.544333333333332,9.152999999999999,10.863666666666667,10.7355,11.689,10.7735,10.7685,9.951500000000001,9.910666666666666,5.711333333333333,10.362333333333334,10.090833333333334,9.7295,10.111833333333333,6.851833333333333
1,11.293166666666668,0.0,19.46783333333333,17.586666666666666,18.811833333333333,16.211166666666667,16.047166666666666,16.332333333333334,15.7935,15.925333333333333,15.480166666666666,14.452833333333333,14.042666666666666,14.805666666666667,15.288833333333335,17.91916666666667,17.552500000000002,17.5385,17.18166666666667,18.5175,17.7575,18.952166666666667,18.9585,18.885166666666667,18.666166666666665,18.674333333333333,18.135833333333334,17.307333333333336,18.7575,18.33083333333333,18.461666666666666,18.689833333333336,19.38,19.585500000000003,19.220833333333335,18.647166666666667,18.869666666666667,19.10033333333333,18.205,17.969833333333334,15.2515,18.444166666666668,16.403,19.889,15.333833333333333,17.866,18.780666666666665,18.042666666666666,14.9565,14.742166666666666,14.982833333333334,14.642,14.788666666666668,15.696333333333333,19.907666666666668,16.708166666666667,18.266166666666667,18.568833333333334,18.78783333333333,19.35033333333333,19.170666666666666,19.43166666666667,19.3145,20.392166666666665,17.489833333333333,19.7115,19.072333333333333,20.026,19.621333333333332,19.1055,18.288333333333334,18.247666666666664,14.860000000000001,18.699166666666667,18.427666666666667,18.066333333333333,18.448833333333333,16.0005
319,10.227166666666667,19.1925,0.0,4.325333333333333,3.6481666666666666,10.3,8.623166666666666,7.892333333333334,7.206333333333333,7.338166666666667,7.262666666666666,8.311833333333333,7.901666666666667,8.664666666666667,7.071333333333333,5.928666666666667,4.3605,5.196666666666667,4.784166666666667,4.8835,4.2105,4.451,4.4575,4.888,4.668833333333334,4.6771666666666665,4.4751666666666665,4.379333333333333,4.107666666666667,3.681166666666667,2.9003333333333337,4.082666666666666,3.4878333333333336,3.230166666666667,3.8503333333333334,3.4733333333333336,2.309166666666667,3.8041666666666667,3.2603333333333335,4.040666666666667,6.664333333333333,5.516,5.9885,5.387833333333333,7.8294999999999995,4.205333333333333,5.12,4.382000000000001,7.621666666666667,7.181333333333333,7.422,7.081166666666666,8.922666666666666,7.256333333333333,1.7594999999999998,7.8215,1.2023333333333333,0.9480000000000001,1.0023333333333333,0.22066666666666668,1.0225,1.2835,2.241,3.5593333333333335,3.5478333333333336,2.133666666666667,1.0298333333333334,0.8518333333333333,2.7886666666666664,5.16,3.7873333333333337,4.6135,7.196,4.701833333333334,4.4303333333333335,4.069,4.425333333333333,7.657166666666667
976,9.285,17.871333333333332,3.960166666666667,0.0,3.5319999999999996,9.357833333333334,7.788833333333333,7.1546666666666665,6.372,6.503833333333334,4.968166666666666,6.7865,6.376333333333333,7.139333333333334,2.844666666666667,2.39,0.7718333333333334,0.8965,0.484,0.9309999999999999,0.17083333333333334,1.3655000000000002,1.3719999999999999,1.2986666666666666,1.0795,1.0878333333333332,1.3551666666666666,2.4271666666666665,4.156833333333333,3.6806666666666668,2.5541666666666667,3.184166666666667,3.008666666666667,3.067,2.7023333333333333,2.2760000000000002,2.9256666666666664,3.8205,3.1626666666666665,3.566333333333333,5.83,2.1026666666666665,3.4233333333333333,2.302333333333333,6.887333333333333,1.0853333333333335,2.0,1.262,6.0355,5.655833333333334,5.8965000000000005,5.555666666666666,7.9805,6.518666666666666,3.6214999999999997,3.521166666666667,3.842833333333333,3.5885000000000002,3.6428333333333334,3.8426666666666667,3.6453333333333333,3.1454999999999997,2.8573333333333335,4.599,3.597,3.9183333333333334,3.6703333333333332,4.5183333333333335,3.8281666666666667,2.0683333333333334,0.7018333333333333,0.6609999999999999,6.253833333333334,1.1125,0.8411666666666666,0.4796666666666667,0.8621666666666666,6.8228333333333335
1127,9.5875,18.552666666666667,2.8444999999999996,3.3526666666666665,0.0,9.660333333333334,7.9835,7.2524999999999995,6.5665000000000004,6.698333333333333,6.623,7.672166666666667,7.2620000000000005,8.025,5.5225,4.306333333333333,2.7381666666666664,3.5743333333333336,3.162,4.283666666666666,3.5235,4.718166666666666,4.724666666666667,4.651333333333333,4.432166666666666,4.440333333333333,2.853,2.7569999999999997,1.8820000000000001,1.4553333333333331,1.2781666666666667,2.4603333333333333,2.0501666666666667,2.4241666666666664,2.7186666666666666,1.851,1.3148333333333333,0.2885,0.8876666666666666,2.082333333333333,6.024666666666667,3.893666666666667,4.366166666666667,5.655,7.1898333333333335,2.5831666666666666,3.497666666666667,2.7598333333333334,6.982,6.5415,6.782166666666667,6.441333333333334,8.283,6.6165,1.8943333333333332,6.199166666666667,1.6426666666666667,1.9453333333333334,2.1643333333333334,2.7268333333333334,2.547166666666667,2.2096666666666667,1.7594999999999998,1.7938333333333332,1.3219999999999998,1.5145000000000002,2.449,3.4025000000000003,1.0230000000000001,5.421,4.054333333333333,4.0136666666666665,6.556166666666667,4.465166666666667,4.193666666666667,3.832333333333333,4.214833333333333,7.017333333333334
2989,6.836,16.738833333333336,11.410166666666667,9.635166666666667,10.156166666666667,0.0,3.739,6.2715000000000005,5.422666666666667,5.564333333333334,7.197500000000001,5.271,5.333,5.623833333333334,7.401333333333333,10.031833333333333,9.020666666666667,9.651166666666667,9.294166666666666,10.566,9.806000000000001,11.000499999999999,11.007,10.933833333333332,10.714666666666666,10.722833333333334,9.135333333333334,7.8375,9.704,9.066166666666668,8.991833333333334,9.22,9.910166666666667,10.115666666666668,9.751166666666668,9.177333333333333,9.7005,10.444666666666667,9.786833333333334,8.500166666666667,6.0375,8.974333333333334,6.933166666666667,11.9375,3.689833333333333,8.865499999999999,9.780166666666666,9.042166666666667,6.653333333333333,6.069166666666666,5.828833333333334,5.4879999999999995,1.8601666666666667,5.6354999999999995,10.922333333333334,8.820666666666666,10.378666666666668,10.681333333333333,10.900333333333332,11.292666666666666,11.095333333333334,10.5955,10.145333333333333,11.223166666666666,9.541,10.542499999999999,11.120166666666668,11.968333333333334,10.452333333333334,11.218,10.336833333333335,10.296166666666666,4.346166666666666,10.747666666666667,10.476166666666668,10.114833333333333,10.497333333333334,4.530833333333334
2990,6.328666666666667,16.231666666666666,8.349,6.467666666666667,7.613333333333333,3.597,0.0,3.3605,2.1911666666666667,2.3328333333333333,3.966,2.0395,2.1015,2.392333333333333,4.169833333333333,6.800333333333333,6.4334999999999996,6.419666666666667,6.062833333333333,7.398666666666667,6.6386666666666665,7.833166666666667,7.839666666666667,7.766333333333334,7.547166666666667,7.555499999999999,6.592666666666667,5.294833333333333,7.161166666666667,6.5233333333333325,6.449,6.6771666666666665,7.367333333333334,7.5728333333333335,7.208333333333333,6.634666666666666,7.1578333333333335,7.901833333333333,7.086,5.957333333333334,2.806,6.4315,4.390333333333333,8.770166666666666,1.057,6.3228333333333335,7.237333333333334,6.4995,3.4219999999999997,2.8378333333333337,2.5974999999999997,2.2565,4.849666666666667,2.7243333333333335,8.3795,5.589333333333333,7.147333333333333,7.449833333333333,7.668833333333334,8.2315,8.051833333333333,8.052666666666667,7.6025,8.680333333333333,6.3709999999999996,7.999666666666667,7.9535,8.907,7.9094999999999995,7.986666666666666,7.1695,7.128666666666667,3.1229999999999998,7.580333333333333,7.308833333333333,6.947500000000001,7.329833333333334,1.6198333333333332
2991,7.249333333333333,17.026833333333332,7.5794999999999995,5.804333333333333,6.325333333333333,6.084666666666666,3.3155,0.0,2.921,3.052833333333333,4.892833333333333,3.8758333333333335,3.9378333333333333,4.228666666666666,4.701499999999999,6.437166666666667,5.1898333333333335,6.026166666666667,5.613666666666666,6.735333333333333,5.9751666666666665,7.169833333333333,7.176333333333333,7.103,6.883833333333333,6.892166666666666,5.304666666666666,4.006833333333334,5.873166666666666,5.235333333333333,5.1610000000000005,5.389333333333334,6.0793333333333335,6.284833333333333,5.920333333333334,5.346666666666667,5.869833333333333,6.613833333333333,5.956,4.669333333333333,2.379,5.1435,3.102333333333333,8.106666666666666,3.758166666666667,5.034833333333333,5.949333333333333,5.2115,5.251833333333334,4.674166666666666,4.433666666666666,4.092833333333333,5.944833333333333,0.6523333333333333,7.0915,5.087666666666666,6.602833333333334,6.905333333333333,7.124333333333333,7.461833333333333,7.264666666666667,6.764666666666667,6.314666666666667,7.392333333333334,5.710166666666667,6.711666666666667,7.2895,8.1375,6.6215,7.8726666666666665,6.506166666666667,6.465333333333334,4.218166666666667,6.917,6.6455,6.284166666666667,6.6665,1.7406666666666666
2992,6.4655000000000005,16.299833333333332,7.588166666666667,6.196,6.717,4.910833333333333,1.8178333333333332,2.8495,0.0,0.8803333333333333,3.7706666666666666,1.844,1.906,2.196833333333333,3.9743333333333335,6.604833333333334,5.5815,6.224166666666666,5.867333333333334,7.126833333333334,6.366833333333333,7.561333333333334,7.567833333333334,7.4945,7.275333333333333,7.283666666666666,5.696166666666667,4.3983333333333325,6.264666666666667,5.626833333333334,5.552666666666667,5.780833333333334,6.470833333333333,6.6765,6.311833333333333,5.738166666666667,6.261333333333334,7.005333333333334,6.325166666666666,5.060833333333333,0.6148333333333333,5.535,3.4938333333333333,8.498333333333333,1.7263333333333333,5.426333333333333,6.340999999999999,5.603,3.2265,2.642333333333333,2.402,2.061166666666667,4.9863333333333335,2.2135000000000002,7.4830000000000005,5.393833333333333,6.3865,6.688999999999999,6.908,7.4705,7.2908333333333335,7.156333333333333,6.706166666666666,7.784000000000001,5.610166666666667,7.1033333333333335,7.192666666666667,8.146166666666666,7.013166666666667,7.791166666666667,6.897666666666667,6.857,3.259666666666667,7.3084999999999996,7.037000000000001,6.675666666666667,7.058000000000001,1.9585000000000001
